GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20
Gene_498	-13.5683	-13.6031	-13.5415	-13.6312	-13.586	-13.7726	-13.6028	-13.6127	-13.2735	-14.0687	-13.9766	-14.1134	-13.6545	-13.3743	-13.7645	-14.018	-13.5776	-13.4899	-14.1085	-13.7768
Gene_499	-12.4493	-12.1546	-11.7489	-12.4421	-12.3123	-11.9922	-12.3132	-11.9589	-12.2579	-12.1007	-12.5685	-12.3193	-12.0205	-12.2254	-12.3467	-12.3737	-12.3583	-12.6921	-12.1367	-12.562
Gene_500	-8.87461	-8.78458	-9.07659	-8.80547	-8.76543	-8.8163	-9.02453	-9.09813	-8.74253	-8.75494	-9.15613	-8.83762	-8.77983	-8.68737	-8.86766	-8.34803	-8.8291	-8.75926	-9.03978	-8.63879
Gene_501	-13.3481	-13.3028	-13.1733	-13.5081	-12.8869	-12.8684	-13.4975	-12.8167	-13.2944	-13.1809	-13.2912	-13.1916	-13.0883	-13.1834	-13.2531	-13.663	-13.3699	-13.1252	-13.0513	-12.921
Gene_502	-11.15	-10.996	-11.2119	-11.2489	-10.9374	-11.305	-11.1537	-11.4265	-11.1534	-10.9883	-11.2974	-11.1443	-11.3976	-11.1704	-11.513	-10.9499	-10.9814	-11.3271	-11.1743	-11.3205
Gene_503	-14.8758	-14.4631	-14.1114	-14.5197	-14.5353	-14.5159	-14.7912	-14.5083	-14.1646	-14.6045	-14.3261	-14.7536	-14.6891	-14.6035	-14.771	-14.7505	-14.571	-14.6973	-14.554	-14.7233
Gene_504	-9.96611	-9.99296	-9.53129	-10.2715	-9.72491	-9.99775	-10.1913	-10.4645	-9.81746	-9.78749	-9.94871	-9.85222	-9.75648	-9.81783	-9.82246	-10.1066	-9.71045	-10.3329	-10.1566	-10.4095
Gene_505	-14.5321	-14.5343	-14.5346	-14.5255	-14.5216	-14.5298	-14.5307	-14.5228	-14.5272	-14.519	-14.5206	-14.5291	-14.5247	-14.535	-14.5298	-14.5306	-14.5362	-14.5434	-14.5312	-14.5243
Gene_506	-12.0646	-11.6249	-12.0474	-12.1211	-12.0441	-11.6601	-12.2218	-12.0555	-12.2151	-11.709	-11.8294	-11.7341	-11.9004	-11.9974	-11.7976	-12.3312	-11.6697	-12.0114	-12.026	-12.517
Gene_507	-14.4673	-14.5207	-14.5789	-14.5662	-14.5958	-14.549	-14.512	-14.5488	-14.5184	-14.5696	-14.575	-14.4719	-14.5901	-14.5249	-14.477	-14.4706	-14.5326	-14.5215	-14.5003	-14.5288
Gene_508	-13.4625	-13.2631	-13.2036	-13.3758	-13.4483	-13.3617	-13.5527	-13.5752	-13.6262	-13.4727	-13.4903	-13.3354	-13.3571	-13.2824	-13.452	-13.5331	-13.4875	-13.4717	-13.4292	-13.4984
Gene_509	-9.91386	-9.63723	-10.2636	-9.91138	-9.80091	-9.76112	-9.83243	-10.0735	-9.53951	-10.0373	-10.0853	-9.70174	-9.85582	-9.6689	-10.1444	-9.66309	-9.44092	-9.80512	-9.81274	-10.2244
Gene_510	-8.11022	-8.38925	-9.3399	-8.83332	-8.71992	-8.83067	-9.22772	-8.52464	-8.64645	-8.78902	-9.03073	-8.58692	-8.7152	-8.95646	-8.71606	-9.14851	-8.63914	-8.98583	-8.54363	-8.74985
Gene_511	-12.1622	-12.2443	-12.0228	-12.4058	-12.196	-12.1957	-12.0682	-12.0989	-11.8411	-11.6381	-12.1927	-11.9702	-12.1353	-12.3025	-12.2753	-12.1416	-12.3789	-12.1801	-11.8286	-12.1642
Gene_512	-4.65522	-4.27159	-4.82902	-4.71514	-4.71178	-4.59538	-4.81631	-4.98598	-5.10653	-4.26876	-4.79173	-4.09455	-4.72362	-4.88074	-4.54876	-5.07557	-4.82166	-4.27304	-4.29051	-4.64412
Gene_513	-12.1586	-11.9151	-11.7655	-11.7549	-11.4675	-11.9627	-12.0632	-12.0287	-11.8625	-11.1953	-12.2528	-11.5264	-11.7122	-12.115	-12.1154	-12.2151	-12.0086	-11.8731	-11.5398	-11.8431
Gene_514	-12.1454	-11.9845	-12.4603	-12.1186	-12.1994	-12.0868	-12.3315	-12.1437	-12.3076	-12.1906	-12.196	-12.5424	-12.4481	-12.3794	-12.5336	-12.5401	-12.328	-12.0993	-12.1408	-12.197
Gene_515	-8.13897	-8.39263	-8.66598	-8.56046	-8.26238	-8.3826	-8.37394	-8.21361	-8.23583	-8.25954	-8.64652	-8.40997	-8.63152	-8.4782	-8.49922	-8.59832	-8.06474	-8.28784	-8.50677	-8.51552
Gene_516	-13.7634	-13.4754	-13.6395	-13.5832	-13.6995	-13.9454	-13.826	-13.4801	-13.5828	-13.6283	-13.7288	-14.0435	-13.5733	-13.6156	-13.6516	-13.7746	-13.7115	-13.7204	-13.5089	-13.8936
Gene_517	-15.0192	-15.0245	-14.9064	-14.9149	-14.7062	-14.914	-14.9112	-14.9497	-14.8208	-14.9871	-14.8898	-14.8923	-14.7419	-14.854	-14.9009	-14.8425	-14.9612	-14.9277	-14.8523	-14.6889
Gene_518	-10.423	-9.89841	-10.4686	-10.3707	-10.1768	-10.1833	-10.5117	-10.1499	-10.1327	-10.3939	-10.2312	-10.2482	-10.0675	-9.95988	-10.7809	-10.2067	-10.2462	-10.5742	-10.6512	-10.5123
Gene_519	-13.7095	-13.7017	-13.7246	-13.6762	-13.7554	-13.6833	-13.7238	-13.6531	-13.7406	-13.7131	-13.6698	-13.7466	-13.7284	-13.717	-13.7439	-13.7205	-13.726	-13.6453	-13.6598	-13.8121
Gene_520	-8.02679	-7.9282	-7.72039	-7.97487	-7.92366	-7.97796	-8.07934	-8.19589	-7.45004	-7.9141	-7.74002	-7.93586	-8.13809	-8.07456	-8.22549	-8.09594	-8.04648	-7.92883	-7.73979	-8.14914
Gene_521	-10.4286	-10.47	-10.7565	-10.2715	-10.4533	-10.6389	-10.6988	-10.3589	-10.448	-10.4639	-10.9363	-10.1784	-10.4137	-10.4662	-10.3392	-10.4672	-10.3643	-10.4205	-10.4361	-10.58
Gene_522	-11.3306	-11.5848	-11.2299	-10.8234	-10.8161	-11.1655	-11.0598	-11.2108	-11.2433	-11.5498	-11.2079	-11.378	-11.1194	-10.778	-11.142	-11.325	-10.9352	-11.301	-10.8666	-11.3769
Gene_523	-10.5728	-10.5775	-10.5301	-10.4001	-10.5683	-10.5804	-10.5923	-10.424	-10.3754	-10.7269	-10.5798	-10.3936	-10.1757	-10.8855	-10.523	-10.7982	-10.9729	-10.4193	-10.3326	-10.6729
Gene_524	-14.8286	-14.8873	-14.8721	-15.079	-15.117	-14.5242	-15.3505	-14.9687	-14.7558	-14.9604	-14.9849	-14.9224	-14.8343	-14.2993	-14.7665	-14.9595	-14.895	-14.8329	-15.3141	-15.2089
Gene_525	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073	-16.0073
Gene_526	-15.0053	-15.0054	-15.0055	-15.0056	-15.0056	-15.0055	-15.0055	-15.0056	-15.0055	-15.0056	-15.0056	-15.0054	-15.0057	-15.0055	-15.0056	-15.0055	-15.0056	-15.0057	-15.0054	-15.0056
Gene_527	-13.5993	-13.6763	-14.011	-14.1859	-13.8096	-14.014	-13.8941	-13.9543	-13.2804	-14.2811	-14.0968	-13.8776	-13.976	-13.7421	-14.0486	-14.1048	-14.076	-13.8216	-13.9673	-14.116
Gene_528	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824
Gene_529	-15.0008	-15.0637	-14.9663	-14.8535	-14.9704	-15.0335	-15.0658	-14.9119	-15.0557	-15.0051	-14.8951	-14.9592	-14.96	-14.9943	-15.0586	-15.0288	-15.0815	-15.0774	-15.0828	-14.9065
Gene_530	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666	-15.5666
Gene_531	-16.3461	-16.1648	-16.1909	-16.219	-15.7561	-16.047	-16.25	-16.3449	-16.112	-16.0398	-16.324	-16.3614	-16.2343	-16.2	-16.3682	-16.4337	-16.1877	-16.3894	-16.2319	-16.2758
Gene_532	-15.6224	-16.5889	-17.11	-16.9265	-15.7196	-17.0634	-16.4934	-16.9173	-16.0373	-16.8196	-16.687	-16.9577	-16.9597	-16.8837	-16.0507	-17.1192	-15.4573	-17.0229	-16.9546	-15.846
Gene_533	-14.5948	-14.6115	-14.6689	-14.6162	-14.5868	-14.597	-14.5754	-14.5839	-14.6266	-14.5904	-14.5939	-14.5358	-14.5364	-14.5904	-14.5552	-14.6435	-14.6442	-14.5699	-14.683	-14.6202
Gene_534	-9.49974	-9.84157	-9.59301	-9.57881	-9.80883	-10.1987	-9.74621	-9.41041	-9.46232	-10.0496	-9.64288	-9.59149	-10.0627	-9.77247	-9.95819	-9.82196	-9.73469	-9.76575	-9.64241	-9.82625
Gene_535	-9.98291	-9.586	-10.037	-10.116	-10.2158	-10.274	-10.0182	-9.92489	-10.1436	-9.86108	-10.447	-10.1467	-10.3708	-10.0081	-10.3552	-10.0821	-10.4039	-10.3724	-10.1288	-10.2196
Gene_536	-10.2935	-10.5626	-10.3777	-10.5217	-10.6576	-10.5175	-10.2101	-10.1087	-10.1482	-10.6563	-10.8925	-9.97544	-10.0294	-9.56178	-10.4674	-10.4982	-10.6032	-10.0585	-10.3747	-10.6289
Gene_537	-2.53205	-3.06634	-2.8689	-2.79879	-2.89896	-2.95388	-2.97318	-3.16759	-3.01575	-2.9252	-3.13387	-3.20884	-2.97014	-3.00403	-3.13042	-2.94871	-2.79276	-3.01062	-2.61911	-2.89608
Gene_538	-9.83114	-9.36133	-9.34522	-9.69127	-9.39254	-9.47853	-9.63857	-10.109	-10.3126	-9.40173	-9.70974	-9.26234	-9.804	-9.6832	-9.68027	-10.0151	-9.90351	-9.55033	-9.84357	-9.869
Gene_539	-9.12703	-8.76723	-9.24813	-9.15846	-8.54717	-9.04215	-8.97064	-8.9171	-9.17216	-9.12076	-8.49473	-8.78392	-8.8783	-8.64156	-9.17402	-9.07838	-9.30064	-9.04482	-8.89841	-9.05871
Gene_540	-8.64025	-8.9375	-8.17694	-8.42192	-8.02709	-8.43814	-8.56297	-8.46566	-8.30456	-8.14589	-8.5266	-8.27982	-8.73544	-8.64129	-8.41093	-8.5503	-8.01369	-8.74127	-8.44495	-8.6665
Gene_541	-12.1562	-11.8553	-12.1046	-12.349	-12.3551	-12.3667	-12.5876	-12.0712	-12.1054	-12.1517	-12.1791	-11.9308	-12.3303	-11.7488	-12.6768	-12.1587	-12.1225	-12.1829	-12.1466	-12.0169
Gene_542	-10.6372	-10.9808	-10.8478	-10.9955	-10.8151	-10.7081	-11.1	-10.6489	-10.6954	-10.9694	-11.3616	-10.5675	-10.6127	-10.7954	-10.6227	-10.9414	-10.7056	-10.9896	-10.9372	-10.9446
Gene_543	-13.2729	-13.204	-13.5257	-13.3969	-12.9603	-13.0578	-13.3656	-13.3747	-12.9147	-13.524	-13.7085	-12.7933	-12.9507	-12.8589	-13.8117	-13.6056	-13.0933	-13.6912	-13.3472	-13.5167
Gene_544	-10.7587	-10.1793	-10.6889	-10.8397	-10.6148	-10.8583	-10.447	-10.768	-10.7171	-10.4275	-10.7669	-10.5796	-10.3702	-10.6226	-10.6507	-10.5512	-10.8028	-10.7623	-10.6329	-10.6948
Gene_546	-11.5962	-11.4646	-11.51	-11.895	-11.3132	-11.5228	-11.7291	-11.3959	-11.342	-11.4981	-11.4305	-11.2747	-11.5737	-11.0667	-11.4264	-11.3802	-11.5236	-11.2809	-11.4993	-11.4636
Gene_547	-11.7527	-11.7092	-11.636	-11.8777	-11.3193	-12.4533	-11.8122	-11.6267	-11.7724	-11.6491	-12.2513	-11.7302	-11.6582	-11.7571	-12.0923	-11.7981	-12.2501	-11.6823	-11.6771	-12.0057
Gene_549	-8.97518	-8.90246	-9.09328	-9.39452	-9.04976	-9.33031	-9.0595	-9.1888	-9.03804	-9.59169	-9.48851	-9.23565	-9.41258	-9.13416	-8.81863	-9.16009	-9.03984	-9.27365	-9.44662	-9.33152
Gene_550	-9.5766	-9.6528	-9.73449	-9.3931	-8.8892	-9.79142	-9.86181	-9.53926	-9.30848	-9.48011	-9.32999	-9.49132	-9.98024	-9.24557	-9.69093	-9.74346	-9.54444	-9.61013	-9.75405	-9.52664
Gene_551	-16.9618	-16.8572	-16.9478	-16.9165	-16.8682	-16.9391	-16.8439	-16.9151	-16.9226	-16.7316	-16.8726	-16.8378	-16.8382	-16.9102	-16.8406	-16.9496	-16.7372	-16.932	-16.7542	-16.9359
Gene_552	-17.7608	-17.2685	-17.7254	-17.6409	-17.7295	-17.7027	-17.6699	-17.6369	-17.658	-17.1134	-16.6083	-17.6543	-17.6552	-17.623	-17.6615	-17.7299	-17.1347	-17.6837	-17.653	-17.2561
Gene_553	-10.1293	-10.0779	-10.0461	-9.72365	-9.89381	-9.80519	-9.9884	-9.80191	-9.9711	-9.49024	-9.34162	-9.88734	-9.76017	-9.89165	-10.0136	-10.207	-10.2191	-9.80864	-9.92482	-9.96953
Gene_554	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656	-14.7656
Gene_555	-17.4506	-17.3845	-17.4102	-17.3125	-17.0543	-17.3842	-16.2904	-17.3079	-16.9438	-17.2616	-17.4267	-16.5775	-17.3293	-17.2916	-16.9493	-17.055	-17.2781	-17.3623	-16.9357	-17.3745
Gene_556	-17.0116	-16.1631	-16.6951	-16.8536	-16.7016	-16.6587	-16.8928	-16.8482	-16.5846	-16.7938	-16.9846	-15.8118	-16.5798	-16.8291	-16.5904	-16.4526	-16.8132	-16.9111	-16.87	-16.384
Gene_557	-14.9386	-14.9384	-14.842	-14.8619	-14.8814	-14.9382	-14.88	-14.8595	-14.8343	-14.8953	-14.8702	-14.8703	-14.89	-14.8902	-14.913	-14.9923	-14.8835	-14.8887	-14.8694	-14.7834
Gene_558	-7.61048	-6.98785	-7.39727	-7.32577	-7.52134	-7.21693	-7.05293	-7.00743	-7.19606	-7.15828	-7.34154	-7.51032	-7.47836	-6.7714	-7.71421	-7.0725	-7.4587	-7.48421	-7.34938	-7.39537
Gene_559	-12.6062	-12.3641	-12.1683	-12.7515	-12.6878	-12.9486	-12.6139	-12.7934	-12.5682	-12.7293	-12.4571	-12.4838	-12.7667	-12.5096	-12.8365	-12.3058	-12.3584	-12.6503	-12.6263	-12.2661
Gene_560	-13.3098	-13.3892	-13.3451	-13.2531	-13.2177	-13.3682	-13.3679	-13.1797	-13.3047	-13.2582	-13.2177	-13.3204	-13.2999	-13.2901	-13.3214	-13.2944	-13.3057	-13.3581	-13.2851	-13.4067
Gene_561	-12.2725	-12.4649	-12.1999	-12.4501	-12.2366	-12.5517	-12.4158	-11.9645	-11.9983	-12.2702	-12.0092	-12.6102	-12.2796	-12.5419	-12.7178	-12.4953	-12.3707	-12.2863	-12.0216	-12.1792
Gene_562	-10.8186	-11.4408	-11.1575	-10.9702	-10.9238	-10.6902	-11.5975	-10.7408	-10.7608	-11.0042	-10.7181	-11.1571	-10.895	-10.9406	-10.7886	-10.3713	-11.2579	-11.1517	-10.6892	-11.2283
Gene_563	-15.3979	-15.4461	-15.4865	-15.4412	-15.3239	-15.474	-15.4564	-15.4101	-15.4789	-15.4488	-15.5222	-15.4482	-15.4199	-15.4028	-15.3947	-15.5168	-15.4262	-15.3508	-15.4763	-15.4131
Gene_564	-6.86661	-6.94862	-7.07001	-7.22499	-7.09129	-7.12786	-7.41543	-7.22862	-7.12208	-7.07306	-6.87286	-7.6643	-7.1267	-6.68609	-7.55166	-7.07423	-7.2179	-6.95101	-7.31027	-7.22511
Gene_565	-12.7761	-13.351	-13.5741	-12.8929	-12.8906	-13.6365	-13.0986	-13.0329	-13.5203	-13.5135	-13.3768	-13.1832	-13.4047	-13.4696	-13.307	-13.1253	-13.3295	-13.2673	-13.3943	-13.1408
Gene_566	-14.2299	-14.1806	-14.263	-14.2804	-14.2274	-14.2484	-14.2475	-14.2072	-14.1704	-14.2248	-14.2439	-14.248	-14.2185	-14.2089	-14.1826	-14.2851	-14.2431	-14.2363	-14.197	-14.1942
Gene_567	-13.9548	-13.5576	-13.6386	-13.8453	-13.7675	-13.6148	-13.5191	-13.4794	-13.9479	-13.8634	-13.6345	-13.1555	-13.9805	-13.7336	-13.7254	-13.8293	-13.917	-13.806	-13.8082	-13.5244
Gene_568	-12.3886	-12.7043	-12.4104	-12.2795	-12.7835	-12.3911	-13.1414	-12.3371	-13.0795	-12.723	-12.8604	-12.741	-12.768	-12.2189	-13.0707	-12.7404	-12.6538	-12.5245	-12.3274	-12.8356
Gene_569	-15.4461	-15.477	-15.4502	-15.4393	-15.4517	-15.529	-15.4137	-15.4734	-15.5151	-15.4796	-15.4725	-15.426	-15.5143	-15.4692	-15.4986	-15.4862	-15.4658	-15.4881	-15.496	-15.4741
Gene_570	-8.91394	-8.56472	-9.18266	-8.74182	-8.76751	-8.95756	-8.79211	-8.77565	-8.64864	-8.87798	-9.17098	-8.95774	-8.48714	-8.63871	-8.73201	-8.86061	-8.91275	-9.05198	-9.03324	-9.1704
Gene_571	-17.182	-17.0757	-16.6875	-16.9516	-16.3375	-16.6317	-17.0112	-15.682	-16.9871	-16.8568	-15.8165	-16.9796	-16.9813	-16.4096	-16.9942	-15.5634	-16.8882	-16.1978	-16.4987	-17.0589
Gene_572	-6.09518	-6.05143	-6.30429	-6.86622	-6.26163	-6.38758	-6.41755	-6.13782	-6.70045	-6.39349	-6.63091	-6.3549	-6.4693	-6.36265	-6.71093	-6.13277	-6.50454	-6.46362	-6.59989	-7.14008
Gene_573	-7.11526	-6.85381	-6.92491	-7.21992	-7.01843	-6.95515	-6.91744	-6.94577	-7.26424	-6.78539	-7.26044	-6.96269	-7.34162	-7.01323	-7.11953	-7.06094	-7.11709	-7.2408	-6.97224	-7.36134
Gene_574	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729	-17.4729
Gene_575	-9.10425	-8.73094	-8.78244	-8.86168	-9.27258	-8.98778	-8.52467	-8.82781	-9.1561	-8.78914	-8.60056	-8.76489	-8.90987	-8.66536	-9.00018	-9.09729	-8.55697	-8.76534	-9.16188	-9.00115
Gene_576	-7.47588	-6.99681	-7.23426	-7.12104	-7.321	-7.12249	-7.22906	-6.94827	-7.04101	-7.25427	-7.36708	-7.19914	-7.30237	-7.03014	-7.05827	-7.42564	-7.13312	-7.33945	-7.2194	-7.57847
Gene_577	-14.126	-13.8115	-13.9476	-13.9414	-13.9341	-14.0402	-13.7819	-13.9863	-13.9259	-13.9326	-13.8294	-13.7452	-13.8449	-13.8233	-14.0349	-13.9789	-13.9338	-13.7451	-13.9407	-14.0238
Gene_578	-8.63049	-8.71857	-8.57551	-8.51026	-8.15312	-8.51099	-8.64318	-8.28851	-8.63666	-8.64127	-8.61449	-8.06285	-8.7091	-8.35032	-8.62051	-8.0923	-8.49471	-8.40511	-8.67595	-8.96169
Gene_579	-13.4157	-13.0528	-12.8903	-12.7249	-12.8476	-12.9259	-12.7251	-12.7239	-12.9353	-12.9405	-13.2122	-13.0278	-12.7607	-13.023	-13.2262	-12.8639	-12.9899	-13.2917	-12.8079	-13.0358
Gene_580	-8.62055	-8.69094	-8.96575	-8.73092	-9.07386	-8.88148	-9.02279	-8.87688	-8.94392	-8.89315	-8.84681	-9.07807	-8.88776	-8.04951	-9.06862	-8.52569	-8.79537	-8.9435	-8.80908	-8.86219
Gene_581	-13.6752	-13.7413	-13.7966	-13.7852	-13.6978	-13.7874	-13.8311	-13.8311	-13.7752	-13.8515	-13.967	-13.662	-13.6899	-13.8248	-13.8904	-13.6157	-13.8254	-13.6445	-13.5091	-14.0172
Gene_582	-12.8623	-12.7855	-12.9116	-12.7445	-12.6617	-12.8878	-13.0247	-12.8739	-12.6818	-12.9393	-13.033	-12.7385	-12.9578	-12.8361	-12.8103	-12.7723	-12.8982	-12.7806	-12.8385	-13.1974
Gene_583	-11.5338	-11.3778	-11.8011	-11.753	-11.6642	-12.2909	-12.05	-11.7861	-12.2253	-12.1286	-11.8402	-12.0437	-11.8013	-11.8287	-11.6694	-11.8049	-11.3571	-11.9454	-11.7774	-11.9102
Gene_584	-15.6308	-15.6297	-15.8939	-15.8029	-15.8189	-15.8696	-15.9193	-15.7987	-15.7367	-15.8467	-15.8307	-15.7324	-15.6495	-15.7836	-15.7407	-15.3717	-15.6823	-15.7664	-15.6467	-15.9437
Gene_585	-11.9177	-11.5194	-11.7302	-11.8253	-11.5257	-11.8055	-11.9018	-11.6998	-11.1052	-11.6726	-11.8288	-11.8633	-11.5941	-11.3703	-12.0076	-11.8494	-11.5548	-11.9532	-11.7525	-11.8862
Gene_586	-13.2484	-13.383	-12.7835	-13.3412	-13.0615	-13.0207	-13.2603	-13.117	-13.6121	-13.3403	-13.7014	-13.4447	-13.0703	-12.7142	-13.4786	-13.5487	-13.2938	-13.2689	-13.174	-13.5232
Gene_587	-14.0231	-13.728	-14.5717	-14.2215	-14.6441	-14.7655	-14.3949	-14.5682	-13.7387	-14.5147	-14.3434	-14.2738	-14.2136	-14.3644	-14.2378	-14.3114	-14.2427	-14.3188	-14.3344	-14.3552
Gene_588	-13.5511	-13.5025	-13.2054	-13.3311	-13.8808	-13.455	-13.4911	-13.6052	-13.3964	-13.5633	-13.4064	-13.4904	-13.3343	-13.4936	-13.7151	-13.6332	-13.6823	-13.487	-13.3514	-13.2707
Gene_589	-14.4101	-13.8592	-14.4037	-14.3674	-14.6707	-14.3882	-14.4557	-14.1768	-14.2494	-14.5728	-14.5912	-14.1824	-14.4119	-14.5739	-14.4308	-14.6181	-14.5408	-14.495	-14.5273	-14.7583
Gene_590	-14.5889	-14.4639	-14.4982	-14.462	-14.5484	-14.4321	-14.5339	-14.4589	-14.4265	-14.4969	-14.4337	-14.4562	-14.4898	-14.4649	-14.4783	-14.5176	-14.5241	-14.5444	-14.4059	-14.4725
Gene_591	-15.8389	-15.6924	-15.5677	-15.6146	-15.3565	-15.5362	-15.7337	-15.5253	-15.393	-15.559	-15.5875	-15.549	-15.5501	-15.6784	-15.5586	-15.2879	-15.3201	-15.432	-15.5471	-15.3726
Gene_592	-10.1263	-10.3793	-10.1521	-9.83431	-10.4012	-10.0338	-10.3311	-10.2475	-9.59881	-9.83037	-11.032	-9.60937	-10.2121	-10.1055	-10.2769	-10.1924	-10.2647	-9.96216	-10.0161	-10.1998
Gene_593	-10.5795	-10.6692	-9.94925	-10.9628	-10.3401	-10.7283	-11.3624	-10.8298	-10.6392	-10.6754	-10.7698	-10.479	-10.688	-10.637	-10.4624	-10.4289	-10.4794	-10.5834	-10.5624	-10.5399
Gene_594	-10.7478	-10.6563	-10.7576	-10.6152	-10.6875	-11.0321	-10.5985	-10.7997	-10.7334	-11.032	-10.7948	-10.5635	-10.6866	-10.8088	-11.2912	-11.4829	-10.8857	-10.6807	-11.0337	-11.0439
Gene_595	-11.6447	-11.7687	-11.8185	-11.887	-11.9262	-12.0951	-11.8282	-11.5712	-12.436	-11.9068	-12.1319	-11.8314	-11.5764	-11.7552	-11.6897	-11.8541	-11.509	-11.2088	-11.8223	-11.9864
Gene_596	-13.6161	-13.5245	-13.4805	-13.3161	-13.3023	-13.3326	-13.2525	-13.5435	-13.2278	-13.5642	-13.0195	-13.212	-13.375	-13.1503	-13.5718	-13.324	-13.3739	-13.0639	-13.6342	-13.4191
Gene_597	-15.5998	-15.3471	-15.2341	-15.5021	-15.805	-15.1902	-15.5467	-15.3139	-15.5285	-15.5318	-15.5681	-15.3449	-15.7087	-15.5693	-15.6246	-15.6353	-15.4559	-15.3127	-15.5208	-15.6705
Gene_598	-10.0002	-10.1651	-10.0849	-9.99673	-9.94494	-10.0641	-10.109	-9.90521	-9.98779	-10.2975	-10.1824	-10.1343	-9.78108	-10.109	-10.3429	-9.76908	-10.1293	-9.79806	-10.0227	-10.0963
Gene_599	-10.0864	-9.85926	-10.6516	-10.413	-10.4576	-10.3673	-10.2227	-10.5422	-10.5218	-10.2665	-10.2875	-10.0025	-10.2286	-10.1788	-10.5319	-10.0921	-9.97035	-10.0843	-10.4449	-10.1023
Gene_600	-14.4231	-14.5655	-14.4932	-14.6657	-14.6548	-14.7724	-14.8527	-14.8005	-14.834	-14.5858	-14.8331	-14.7353	-14.6911	-14.586	-14.7932	-14.6952	-14.8089	-14.5278	-14.733	-14.6309
Gene_601	-7.84987	-7.58569	-8.05554	-7.47367	-7.61058	-7.38005	-7.5148	-7.15917	-7.11216	-7.49735	-7.37411	-7.72071	-7.46222	-8.00852	-7.52076	-7.6479	-7.58421	-7.34977	-7.84017	-7.87175
Gene_602	-15.919	-15.919	-15.9189	-15.9189	-15.919	-15.9189	-15.919	-15.9189	-15.919	-15.919	-15.9189	-15.9189	-15.919	-15.9189	-15.919	-15.919	-15.919	-15.9189	-15.919	-15.919
Gene_603	-9.19461	-8.94814	-8.88465	-8.99856	-8.46893	-9.23099	-8.9583	-8.97087	-8.56652	-8.92554	-9.4471	-8.82242	-8.62126	-8.47706	-8.87902	-8.98852	-9.03792	-8.97033	-9.02531	-8.94636
Gene_604	-16.1189	-15.3363	-15.9129	-16.0793	-16.0667	-16.1785	-15.9622	-16.0728	-15.9403	-16.1934	-15.6722	-16.1014	-15.9351	-16.2307	-16.2858	-16.3805	-16.0299	-16.317	-16.0992	-16.1653
Gene_605	-13.0159	-13.4822	-12.947	-13.2702	-12.9476	-13.1238	-13.0559	-13.1588	-12.8549	-12.9832	-13.1842	-13.273	-13.1633	-12.915	-13.2314	-12.8646	-13.0745	-12.963	-13.0064	-13.2054
Gene_606	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824	-17.7824
Gene_607	-11.4796	-11.2401	-11.3605	-11.6528	-11.2953	-11.4594	-11.8229	-11.2555	-11.1766	-11.524	-11.2838	-11.4574	-11.0847	-10.9634	-11.3493	-11.3049	-11.5487	-11.4112	-11.3234	-11.5577
Gene_608	-11.8075	-11.4612	-11.6944	-11.8657	-11.4786	-11.9731	-11.3851	-11.8711	-11.8391	-11.7692	-12.0028	-11.6744	-11.6563	-11.8308	-11.4517	-11.9651	-11.6602	-11.6725	-11.97	-11.8996
Gene_609	-16.3012	-16.3217	-16.3382	-16.3427	-16.3387	-16.3494	-16.3179	-16.3144	-16.3445	-16.3244	-16.3538	-16.3302	-16.3163	-16.3129	-16.3449	-16.3388	-16.3118	-16.3473	-16.344	-16.3207
Gene_610	-13.7241	-14.0478	-14.0168	-13.9605	-13.8978	-14.1335	-13.9704	-13.8873	-13.7649	-14.0233	-13.9726	-14.0563	-13.757	-14.049	-14.1042	-14.0009	-13.9527	-14.0033	-14.1173	-14.2053
