GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20
Gene_983	-11.0642	-11.0959	-11.1791	-10.9385	-10.8839	-11.1779	-11.089	-11.1912	-10.9473	-11.277	-11.2098	-11.2632	-10.9415	-10.7787	-10.9428	-10.6803	-10.7783	-10.7851	-10.724	-10.7199
Gene_984	-15.2578	-15.0277	-14.8783	-15.141	-15.0721	-14.8823	-14.8808	-15.0201	-15.1476	-15.1777	-15.1502	-14.8657	-14.6476	-15.2283	-14.7918	-14.7187	-15.0552	-14.8903	-14.4781	-15.4424
Gene_985	-9.6215	-9.81754	-9.26101	-10.0681	-9.48005	-9.75879	-10.1292	-10.1107	-10.0491	-10.1507	-10.3426	-9.71528	-9.75955	-10.17	-9.63293	-10.1128	-9.72711	-9.5098	-9.7128	-9.68307
Gene_986	-15.9265	-15.9331	-15.9182	-15.9244	-15.9381	-15.931	-15.9327	-15.9391	-15.9355	-15.9318	-15.936	-15.9376	-15.929	-15.9332	-15.9363	-15.9336	-15.9341	-15.9267	-15.9192	-15.9341
Gene_987	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648	-17.648
Gene_988	-18.521	-18.3956	-17.7359	-18.415	-18.3948	-18.3699	-17.9972	-18.4062	-17.5977	-18.4118	-18.0958	-17.9923	-18.0231	-18.3645	-18.3374	-18.4028	-18.0227	-18.4975	-18.4982	-18.3764
Gene_989	-17.5082	-17.9359	-17.53	-17.7461	-17.9351	-17.9119	-17.9005	-17.9458	-17.6457	-17.5417	-17.9695	-17.678	-17.7035	-17.9069	-17.8817	-17.3351	-17.7031	-18.0315	-18.0321	-17.9179
Gene_990	-14.6701	-14.6039	-14.5035	-14.4721	-14.0098	-14.5238	-14.6522	-14.5139	-14.5178	-14.3955	-14.5231	-14.5833	-14.3448	-14.4009	-14.4406	-14.4333	-14.442	-14.6275	-14.5723	-14.6247
Gene_991	-7.3499	-7.06097	-7.52157	-7.67996	-7.02732	-7.27783	-7.68937	-6.9984	-7.51931	-7.47618	-7.28717	-6.68762	-7.11168	-7.01407	-7.37572	-6.793	-7.08008	-7.23575	-7.06239	-6.81151
Gene_992	-11.1238	-11.0725	-10.9631	-10.713	-10.8534	-11.2779	-11.4849	-11.0305	-11.5832	-10.8933	-11.66	-11.3529	-11.2407	-11.1888	-10.439	-11.1049	-10.8636	-11.7833	-10.6983	-11.008
Gene_993	-13.0139	-13.0578	-12.9152	-12.6982	-12.6045	-12.8678	-13.1704	-13.0114	-13.1312	-12.9217	-13.1132	-13.0949	-12.9297	-12.9805	-12.7713	-12.7348	-12.6855	-13.1145	-12.9062	-12.4044
Gene_994	-15.2781	-15.1906	-15.2753	-15.376	-15.499	-15.5602	-15.7617	-15.8947	-15.5737	-15.1418	-16.0343	-15.3569	-15.4384	-15.7814	-15.3686	-15.5247	-15.176	-15.6247	-15.2914	-15.6566
Gene_995	-14.0554	-14.2753	-14.071	-14.3289	-13.9912	-14.4209	-14.2156	-14.3964	-14.1461	-14.0063	-14.5697	-14.2585	-14.4801	-14.4296	-14.1449	-14.3052	-14.1142	-14.6388	-13.9068	-14.4476
Gene_996	-15.6262	-15.7095	-15.6947	-15.8085	-15.6255	-15.6459	-15.7217	-15.7183	-15.7856	-15.7022	-15.8007	-15.7189	-15.7154	-15.6841	-15.7059	-15.7992	-15.7578	-15.7363	-15.6794	-15.6726
Gene_997	-14.6571	-14.6147	-14.7303	-14.5768	-14.7092	-14.7203	-14.3802	-14.4645	-14.7722	-14.6587	-14.8251	-14.5445	-14.6356	-14.6268	-14.7445	-14.4114	-14.4408	-14.6345	-14.4621	-14.4876
Gene_998	-12.5661	-12.8114	-12.5013	-12.9464	-12.4484	-12.4639	-12.7729	-12.8158	-12.6747	-12.4783	-12.9233	-12.8601	-12.5571	-12.6478	-12.5713	-12.495	-12.6832	-12.8228	-12.1384	-12.569
Gene_999	-11.6193	-11.7518	-11.4507	-11.5006	-11.3959	-11.6356	-11.4975	-11.6714	-11.893	-11.3845	-11.8234	-11.5646	-11.0164	-11.6986	-11.189	-11.3928	-11.2508	-11.4885	-10.8877	-10.9027
Gene_1000	-14.3709	-14.1631	-14.4121	-14.4268	-14.1968	-14.3552	-14.0487	-14.3254	-14.5017	-14.5574	-14.5103	-14.2836	-14.2732	-14.3601	-14.3188	-14.4317	-14.2323	-14.3814	-14.2673	-14.2922
Gene_1001	-11.313	-10.91	-11.3049	-10.9641	-11.4871	-11.488	-11.4696	-11.6438	-11.2534	-11.3051	-11.5115	-11.0377	-11.2064	-12.0117	-11.3154	-11.0137	-11.1936	-12.0169	-11.939	-11.1573
Gene_1002	-13.0251	-13.7325	-13.786	-13.4267	-13.5012	-13.4242	-13.9085	-13.6515	-13.5694	-13.337	-13.8992	-13.2465	-13.4963	-13.5469	-13.2467	-13.4993	-13.7073	-13.7978	-13.6861	-13.5106
Gene_1003	-14.3168	-14.6488	-14.4051	-14.5118	-14.378	-14.5708	-14.5314	-14.3715	-14.5722	-14.6953	-14.7494	-14.3311	-14.5655	-14.5263	-14.8324	-14.5695	-14.4357	-14.5846	-14.3262	-14.6179
Gene_1004	-12.289	-11.7669	-12.2628	-11.8688	-12.0291	-12.4703	-12.091	-11.8907	-11.8913	-12.0615	-12.1904	-11.6723	-11.8059	-12.1519	-11.752	-11.8801	-12.3936	-12.2288	-12.0172	-11.9288
Gene_1005	-15.0554	-15.0573	-15.0554	-15.0569	-15.0565	-15.0558	-15.0567	-15.0524	-15.0614	-15.0567	-15.0611	-15.0597	-15.0538	-15.0603	-15.0572	-15.0585	-15.0554	-15.0632	-15.0545	-15.057
Gene_1006	-13.1338	-12.8343	-13.149	-13.305	-13.2709	-12.8596	-12.9386	-12.8851	-13.2526	-12.9477	-13.3311	-13.1234	-12.9314	-13.2826	-13.233	-12.9858	-12.7626	-13.1417	-13.3693	-12.6945
Gene_1007	-13.1118	-13.2963	-13.1019	-13.508	-13.2026	-13.2838	-13.3995	-13.3951	-13.0612	-13.3307	-13.4212	-13.1266	-13.5456	-13.452	-13.3439	-13.2981	-13.1258	-13.5221	-13.1011	-12.8158
Gene_1008	-10.0126	-10.5882	-9.95418	-9.88218	-10.3956	-10.2216	-10.1824	-10.2229	-10.351	-10.2807	-10.5843	-10.1754	-10.0507	-10.2748	-9.69265	-10.2872	-10.5156	-10.3802	-10.0539	-10.0465
Gene_1009	-13.5559	-13.434	-13.617	-13.6276	-13.2798	-13.5444	-13.6783	-13.6545	-13.7743	-13.5805	-13.4648	-13.3004	-13.5873	-13.6621	-13.5406	-13.4423	-13.4078	-13.5418	-13.3307	-13.3714
Gene_1010	-12.3033	-12.5737	-12.1186	-12.3904	-12.3679	-12.4411	-12.6078	-12.0585	-12.2208	-12.1828	-12.5652	-12.4024	-12.4139	-12.3071	-12.0333	-12.1016	-11.9938	-12.3761	-12.5366	-12.0468
Gene_1011	-16.0822	-16.3117	-16.2225	-16.252	-16.0987	-16.1372	-16.46	-16.3365	-16.5221	-16.0469	-16.4998	-16.4523	-16.5005	-16.6003	-16.1648	-15.6679	-15.9454	-16.4378	-16.533	-16.4997
Gene_1012	-14.1604	-14.0743	-13.925	-13.4576	-14.0075	-14.0735	-14.2528	-13.7304	-13.8975	-14.2732	-14.1789	-14.0741	-13.946	-14.0483	-14.1886	-13.7641	-13.8202	-13.9692	-13.8565	-13.8601
Gene_1013	-9.34651	-9.84235	-9.76624	-9.31875	-9.31404	-9.33457	-9.7296	-9.51127	-9.76705	-9.20794	-9.51016	-9.29981	-9.2774	-9.44694	-9.28117	-8.84886	-9.76864	-9.15039	-9.42916	-8.98199
Gene_1014	-9.38755	-9.63481	-9.59044	-9.52566	-9.17954	-9.16628	-9.71598	-9.02346	-9.74175	-8.87663	-9.54311	-8.94426	-9.30941	-9.14197	-9.45715	-9.24236	-9.47805	-9.22053	-9.21087	-8.67161
Gene_1015	-11.5784	-11.2095	-11.0204	-11.2732	-11.3976	-11.3716	-11.6241	-11.8846	-11.1934	-11.549	-11.6454	-11.4968	-11.501	-11.4988	-11.1085	-10.8416	-11.0202	-11.4313	-11.2882	-10.9844
Gene_1016	-14.9182	-15.1197	-15.0176	-15.0611	-14.9355	-15.0767	-15.1052	-14.935	-15.0251	-15.0112	-15.2458	-15.025	-15.0406	-15.1411	-15.0457	-14.995	-15.0878	-15.2182	-14.9844	-14.9231
Gene_1017	-15.3508	-16.3403	-15.9517	-15.5733	-15.5014	-15.9518	-15.9142	-15.5428	-15.8076	-16.0712	-15.7804	-16.0111	-16.076	-15.8335	-16.0764	-15.9514	-16.0752	-15.8967	-15.5837	-15.2789
Gene_1018	-15.756	-16.1647	-15.7564	-16.3421	-15.0237	-16.0843	-15.9172	-16.0804	-15.5401	-15.7884	-15.5234	-15.7833	-15.6562	-16.0665	-15.7145	-15.4089	-15.4641	-16.2374	-15.6197	-16.2337
Gene_1019	-14.9603	-14.954	-14.9122	-14.9035	-14.8482	-14.9336	-14.8844	-14.896	-14.9391	-14.9008	-14.9924	-14.9607	-14.9293	-14.9293	-14.9581	-14.9312	-14.9485	-14.9746	-14.87	-14.9582
Gene_1020	-12.5348	-12.287	-11.9731	-12.3768	-12.109	-12.6316	-12.2615	-12.4955	-12.0027	-12.1037	-12.3591	-11.976	-11.9453	-12.3318	-11.8625	-11.9148	-12.1829	-12.6116	-11.9347	-12.3883
Gene_1021	-15.3052	-15.3169	-15.3711	-15.4291	-15.396	-15.4239	-15.3643	-15.3424	-15.4049	-15.3318	-15.4433	-15.3447	-15.3643	-15.436	-15.2969	-15.3393	-15.2993	-15.4113	-15.3247	-15.2992
Gene_1022	-16.3666	-16.19	-16.4461	-16.6502	-16.5645	-16.4063	-16.3914	-16.5769	-16.5585	-16.5195	-16.4804	-16.387	-16.3504	-16.4654	-16.434	-16.446	-16.5446	-16.5581	-16.2289	-16.5445
Gene_1023	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091	-16.8091
Gene_1024	-15.582	-15.5656	-15.5313	-15.526	-15.5911	-15.5901	-15.5834	-15.5334	-15.5391	-15.5624	-15.5996	-15.5814	-15.5286	-15.5608	-15.4923	-15.6344	-15.5024	-15.5664	-15.5306	-15.5283
Gene_1026	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697	-18.3697
Gene_1027	-16.2691	-16.2691	-16.2691	-16.269	-16.2691	-16.269	-16.269	-16.269	-16.269	-16.269	-16.2691	-16.2691	-16.2691	-16.269	-16.269	-16.269	-16.269	-16.269	-16.269	-16.269
Gene_1028	-14.3283	-14.2569	-14.4091	-14.114	-14.4047	-14.2787	-14.3697	-14.2753	-14.4988	-14.6275	-14.1996	-14.4788	-14.3071	-14.5505	-14.4774	-14.1487	-14.3059	-14.6279	-14.1281	-13.9234
Gene_1029	-8.13567	-8.54146	-8.55515	-8.83929	-8.63144	-8.3757	-8.62472	-8.36684	-8.30201	-8.35108	-8.76932	-8.82629	-8.36059	-8.53253	-8.65639	-8.55958	-8.32355	-8.28216	-8.27859	-8.49076
Gene_1030	-11.0126	-11.1174	-11.0746	-11.5024	-10.7768	-11.2018	-10.9734	-10.9281	-11.17	-10.5109	-11.6259	-11.0217	-11.1069	-11.0359	-10.9533	-10.8319	-10.6359	-10.9807	-11.0523	-10.4121
Gene_1031	-12.5395	-12.4479	-12.5449	-12.8043	-12.9715	-12.777	-13.1103	-12.8088	-12.9547	-12.6261	-12.706	-12.9524	-12.397	-12.5547	-12.5561	-12.6471	-12.4402	-12.6618	-12.3536	-12.5215
Gene_1032	-18.6714	-18.5338	-18.1086	-18.1273	-18.5329	-18.5053	-18.0362	-18.1137	-18.4556	-18.5518	-18.1528	-18.4876	-18.5129	-18.4992	-18.4689	-18.5418	-18.5126	-17.3208	-18.6466	-18.5124
Gene_1033	-15.1372	-14.7705	-14.9781	-14.9342	-14.6446	-14.8427	-14.839	-14.7333	-14.9823	-14.378	-14.9133	-15.1048	-14.6874	-15.2057	-14.6359	-14.5676	-14.9206	-14.8659	-14.75	-14.0805
Gene_1034	-11.147	-11.591	-11.5135	-11.7103	-11.1775	-11.3155	-11.3959	-10.9538	-11.5696	-11.1183	-11.8484	-11.139	-11.3531	-11.4816	-11.1108	-11.4349	-11.4667	-11.2118	-11.0817	-11.2159
Gene_1035	-9.38305	-8.94917	-9.5432	-9.57677	-9.67537	-9.2645	-9.5704	-9.35983	-9.4305	-9.56036	-9.3216	-9.57187	-9.18303	-10.0071	-9.40249	-9.41486	-9.67847	-9.93022	-9.55025	-9.17583
Gene_1036	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876	-19.5876
Gene_1037	-9.52509	-9.15683	-9.25658	-9.56352	-9.34618	-9.18807	-9.11358	-9.48466	-9.56733	-8.99533	-9.38474	-9.33708	-8.74392	-9.06281	-9.44387	-9.45734	-8.85663	-9.68399	-9.12606	-9.65841
Gene_1038	-13.9469	-14.0589	-13.9784	-13.9869	-13.9561	-13.9762	-14.0243	-13.9874	-14.0378	-14.051	-14.0307	-13.9863	-14.0756	-14.0291	-14.0554	-13.9299	-14.1158	-13.6985	-14.0986	-13.8656
Gene_1039	-10.5272	-10.4501	-10.4139	-10.7384	-10.3273	-10.8647	-10.6541	-10.7216	-10.4263	-10.5856	-10.5459	-10.9187	-10.4825	-10.7414	-10.248	-10.2055	-10.4732	-10.8491	-10.5148	-10.3457
Gene_1040	-15.2724	-15.1931	-14.9377	-15.4625	-14.7807	-15.3866	-14.9009	-15.0837	-14.869	-15.0134	-15.1239	-14.9904	-15.5291	-15.4941	-15.2168	-15.119	-15.0755	-14.8139	-15.2078	-15.0751
Gene_1041	-13.5098	-13.2061	-13.2682	-13.7133	-13.3091	-13.3909	-13.2572	-13.6268	-13.6047	-13.3847	-13.728	-13.1762	-13.3004	-13.5396	-13.6125	-13.291	-13.0066	-13.7083	-13.3008	-13.1931
Gene_1042	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694	-16.9694
Gene_1043	-13.1692	-13.1949	-12.923	-13.4057	-13.1009	-12.9719	-13.1564	-13.1122	-13.2758	-13.4538	-13.2433	-12.9725	-13.0266	-13.2876	-12.8236	-13.1783	-12.8184	-13.4239	-12.5192	-12.9268
Gene_1044	-8.66555	-8.41865	-8.67053	-9.13619	-8.67006	-8.53495	-8.6934	-8.70793	-8.90979	-8.5902	-8.65331	-8.77266	-8.51519	-8.66038	-8.79977	-8.15867	-9.12851	-9.09501	-8.25833	-8.55513
Gene_1045	-9.34118	-9.11649	-9.07862	-9.7126	-9.62345	-9.77662	-9.30501	-9.23728	-9.82945	-9.26892	-9.78953	-9.36922	-9.28184	-9.46439	-9.48183	-9.34541	-9.83271	-9.58334	-9.84722	-9.18864
Gene_1046	-10.9107	-10.7317	-10.6841	-11.2412	-10.3631	-10.9729	-11.1675	-10.7054	-10.9978	-11.1899	-11.1552	-10.8501	-10.4264	-11.0673	-10.7191	-10.9816	-10.4233	-11.3158	-10.4883	-10.4275
Gene_1047	-15.8709	-15.8009	-15.7605	-15.7819	-15.756	-15.7874	-15.7811	-15.8066	-15.8263	-15.8391	-15.7766	-15.84	-15.821	-15.7997	-15.8319	-15.79	-15.7908	-15.8151	-15.7317	-15.7309
Gene_1048	-14.1659	-14.1166	-13.822	-13.9254	-13.8662	-14.2185	-14.1976	-13.9088	-14.1941	-14.0377	-14.1346	-13.9847	-14.0691	-14.0815	-13.7816	-13.9903	-13.9091	-14.1888	-13.9671	-14.0862
Gene_1049	-15.1041	-15.1	-15.0946	-15.0832	-15.0961	-15.1156	-15.0902	-15.1066	-15.1048	-15.1081	-15.1171	-15.1154	-15.0728	-15.0882	-15.1076	-15.1167	-15.1136	-15.1003	-15.0861	-15.1098
Gene_1050	-12.3537	-12.1202	-12.1386	-12.3412	-12.04	-12.7201	-11.9899	-12.0732	-12.2191	-12.3524	-12.4116	-12.1406	-11.969	-12.3967	-12.1599	-12.1507	-12.4756	-12.4018	-12.435	-12.0458
Gene_1051	-10.2381	-10.6647	-10.8781	-10.3335	-10.0578	-10.4103	-10.3187	-10.2064	-10.8936	-10.5976	-10.627	-10.4713	-10.3142	-10.3402	-10.6937	-10.3419	-10.5603	-10.3994	-10.2867	-9.92981
Gene_1052	-16.6814	-16.857	-16.3357	-16.524	-16.671	-16.8266	-16.8121	-16.6866	-16.6731	-16.6058	-16.6342	-16.5201	-16.8348	-16.8202	-16.6887	-16.5927	-16.6457	-16.8077	-16.3514	-16.4633
Gene_1053	-15.19	-15.0311	-15.2008	-15.1914	-14.8501	-15.0865	-15.2677	-15.0233	-15.3509	-15.2296	-15.3886	-15.1384	-15.0599	-15.35	-14.7438	-15.2005	-15.2725	-15.0191	-14.8067	-14.4937
Gene_1054	-10.8029	-10.0705	-10.3132	-11.0481	-10.3447	-10.5985	-10.7548	-10.7674	-10.6908	-10.3883	-10.5027	-10.6801	-10.885	-10.6113	-10.3513	-10.957	-10.2979	-10.9963	-10.8822	-10.2502
Gene_1055	-10.3727	-10.0936	-9.90328	-10.396	-9.65756	-10.2131	-10.2804	-10.0599	-10.2239	-10.3073	-10.3705	-9.97793	-10.1736	-10.2472	-9.82885	-9.68245	-9.83243	-10.0274	-10.19	-10.2099
Gene_1056	-16.8341	-16.8341	-16.834	-16.8341	-16.834	-16.8341	-16.834	-16.8341	-16.834	-16.8341	-16.8341	-16.834	-16.834	-16.8341	-16.8341	-16.8341	-16.8341	-16.8341	-16.8341	-16.8341
Gene_1057	-13.3439	-13.5029	-13.3883	-13.8571	-13.3059	-13.7274	-13.7004	-13.5723	-13.8497	-13.5709	-14.0018	-13.481	-13.4453	-13.9644	-13.2969	-13.7304	-13.6115	-13.8824	-13.4397	-13.4431
Gene_1058	-9.61407	-9.54315	-9.64438	-9.7509	-9.32116	-9.92607	-9.70484	-9.44055	-10.0421	-9.60489	-10.0066	-9.70917	-9.45674	-9.52688	-9.73369	-9.21819	-9.669	-10.0046	-9.75823	-9.24964
Gene_1059	-9.59955	-9.25684	-9.29434	-10.0425	-8.98347	-9.61507	-9.86158	-9.89809	-9.43379	-9.59958	-9.811	-9.55084	-9.64146	-9.72206	-9.72253	-9.75599	-9.74887	-10.004	-9.29536	-9.57121
Gene_1060	-14.289	-14.6253	-14.0176	-14.4575	-14.4397	-14.4786	-14.3911	-14.3686	-14.4115	-14.4481	-14.4256	-14.5562	-14.2937	-14.4863	-14.3469	-14.4858	-14.5468	-14.6063	-14.3415	-14.4276
Gene_1061	-9.83293	-9.90215	-9.4198	-9.93491	-10.2507	-9.99403	-10.1871	-10.131	-10.0713	-10.0252	-10.2655	-9.66082	-9.97166	-10.262	-9.92366	-10.0564	-9.83089	-9.89225	-9.93322	-9.59518
Gene_1062	-12.3507	-11.7871	-12.3304	-12.7792	-12.3958	-11.9304	-11.9616	-12.3924	-12.38	-12.164	-12.6002	-12.3218	-12.4558	-12.406	-12.1644	-12.0093	-12.1089	-12.3528	-12.3426	-12.0309
Gene_1063	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586	-16.4586
Gene_1064	-8.55536	-7.84796	-8.46706	-8.14358	-8.09318	-8.50935	-8.34209	-8.12386	-8.3333	-8.2129	-8.23809	-8.29453	-8.36459	-8.63801	-8.33364	-7.72808	-8.15323	-8.20343	-8.51059	-7.86166
Gene_1065	-14.2216	-14.6653	-14.2738	-14.9804	-14.863	-14.6323	-14.7537	-14.7851	-14.8114	-14.8861	-14.3475	-14.6011	-14.3308	-14.9781	-14.6104	-14.3908	-14.3293	-14.4839	-14.6033	-14.9742
Gene_1066	-13.0472	-13.5332	-13.2567	-13.7254	-13.9689	-13.9853	-13.2406	-13.9591	-13.8469	-13.7268	-14.1508	-13.517	-13.4894	-13.8711	-13.8053	-13.1367	-13.7715	-13.9558	-13.6717	-13.487
Gene_1067	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844	-17.9844
Gene_1068	-14.7076	-14.6692	-14.7761	-14.7474	-15.0006	-15.1081	-14.9562	-14.9969	-14.8737	-14.404	-15.2166	-15.0491	-14.8396	-15.0351	-14.6639	-14.5904	-14.5092	-15.2466	-14.5343	-14.7932
Gene_1069	-15.6882	-15.303	-15.5479	-15.4147	-15.196	-15.5804	-15.4172	-15.184	-15.5218	-15.5719	-15.4618	-15.2219	-14.8869	-15.1444	-15.2873	-14.9861	-15.4132	-15.3263	-15.0695	-15.5349
Gene_1070	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043	-19.0043
Gene_1071	-11.9567	-11.9293	-11.8841	-12.0396	-12.2819	-12.2577	-12.2142	-12.0631	-12.1371	-12.1618	-12.2646	-11.872	-11.8186	-12.0817	-11.8382	-12.0702	-11.6756	-12.1091	-12.3604	-11.787
Gene_1072	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371	-15.5371
Gene_1073	-10.2852	-11.0872	-10.7524	-10.6608	-10.5766	-10.7294	-10.3852	-10.8024	-10.7947	-10.4791	-10.7087	-10.4661	-10.1708	-10.8374	-9.79304	-10.8375	-10.2766	-10.6075	-10.519	-10.3929
Gene_1074	-14.3019	-14.5664	-14.3779	-14.3458	-13.7306	-14.2858	-14.4697	-13.8087	-14.2623	-14.4451	-14.6745	-14.5304	-14.169	-14.2588	-14.2528	-14.1368	-14.3495	-14.3094	-14.5624	-14.057
Gene_1075	-10.4921	-9.34174	-9.47561	-10.5199	-10.045	-9.98948	-10.0361	-9.86881	-9.94968	-10.0675	-10.2121	-9.84684	-9.75649	-10.3151	-10.0019	-9.50247	-9.59184	-9.82456	-10.0343	-10.2143
Gene_1076	-13.0294	-13.1214	-12.7321	-13.3039	-13.2678	-13.3581	-13.4307	-13.4857	-12.911	-12.9855	-13.5428	-13.0832	-12.8633	-13.0992	-12.7443	-13.3874	-13.0645	-13.1567	-13.0733	-12.9741
Gene_1077	-13.9749	-14.0888	-13.41	-13.59	-13.8174	-13.3342	-14.1739	-13.5755	-13.9845	-13.5291	-14.0147	-13.4592	-13.5274	-14.1188	-13.5344	-13.4665	-13.8026	-13.8461	-13.6795	-13.49
Gene_1078	-14.339	-14.0123	-14.2636	-14.0863	-13.4892	-13.7226	-13.5546	-14.369	-14.1304	-13.5529	-14.1885	-13.8773	-13.9337	-13.6435	-13.9857	-14.0255	-13.6336	-14.2706	-14.3124	-13.6745
Gene_1079	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964	-15.7964
Gene_1080	-14.6457	-14.8014	-14.7924	-14.923	-14.7047	-14.8211	-15.0061	-14.8026	-14.8269	-14.9793	-14.9693	-15.0353	-15.0595	-14.9496	-14.8266	-15.1282	-14.5803	-14.822	-14.5994	-14.5799
Gene_1081	-10.8862	-10.5264	-10.7104	-11.279	-11.0151	-11.0401	-10.979	-10.8232	-11.2827	-10.9642	-10.7429	-11.2117	-10.5037	-11.0414	-10.6693	-10.669	-10.6916	-10.7077	-10.4078	-10.4011
Gene_1082	-11.3967	-10.5456	-10.7379	-11.1066	-10.7308	-10.8245	-11.4868	-10.7637	-11.1639	-11.062	-10.8719	-10.9097	-10.8759	-10.4984	-10.9316	-10.0661	-10.6149	-11.1004	-10.6222	-10.5049
Gene_1083	-14.1309	-13.6172	-13.5739	-13.4207	-13.5138	-13.931	-14.3062	-13.7984	-13.8544	-13.5589	-13.8663	-14.0033	-14.0983	-13.5655	-13.5346	-13.6388	-13.5258	-13.5197	-13.5223	-13.456
Gene_1084	-13.4991	-13.5728	-13.6576	-13.5519	-13.1797	-13.5673	-13.8235	-13.5809	-13.7558	-13.4033	-14.031	-13.4014	-13.8373	-13.1603	-13.6807	-13.7403	-13.2478	-13.5935	-13.7931	-13.4682
Gene_1085	-17.8316	-17.7177	-17.4015	-17.9008	-17.7169	-17.8659	-17.6837	-17.894	-17.8321	-17.57	-17.9139	-17.8538	-17.7007	-17.521	-17.8411	-17.5607	-17.7005	-17.9664	-17.9669	-17.8709
Gene_1086	-14.8038	-14.7084	-14.8485	-14.8362	-14.9411	-14.9403	-14.9407	-14.8966	-14.8685	-14.875	-14.9726	-14.8893	-14.8576	-14.8872	-14.8837	-14.8338	-14.9179	-14.9478	-14.8327	-14.9025
Gene_1087	-15.166	-14.9687	-14.9286	-15.0432	-15.2122	-15.03	-14.842	-14.8807	-14.955	-15.0072	-15.1957	-15.0584	-14.8622	-15.1152	-14.9847	-15.0447	-14.9215	-15.245	-14.9062	-14.8317
Gene_1088	-17.0777	-17.2063	-17.453	-17.2446	-17.2046	-17.3964	-16.6776	-17.2275	-17.0561	-17.2385	-17.5006	-16.8857	-16.3573	-17.142	-17.3382	-17.2207	-17.4078	-16.443	-17.3988	-16.9413
Gene_1089	-9.8095	-9.64301	-10.1245	-9.95538	-9.37183	-9.58629	-9.99314	-9.86342	-10.092	-9.60458	-10.0129	-9.92349	-10.0046	-9.7919	-9.03487	-9.2479	-9.79484	-9.70761	-9.4483	-9.76684
Gene_1090	-13.9279	-13.9168	-13.913	-13.9665	-13.88	-13.9171	-13.9336	-13.9364	-13.9282	-13.9194	-13.9396	-13.9125	-13.9433	-13.9134	-13.9233	-13.9159	-13.9064	-13.926	-13.9209	-13.8849
Gene_1091	-13.8316	-13.5279	-13.7398	-13.8773	-13.5112	-13.934	-13.6645	-13.7828	-13.7304	-13.7335	-13.4185	-13.8665	-13.7035	-13.68	-13.6159	-13.7249	-13.7509	-13.9895	-13.92	-13.4232
Gene_1092	-11.5672	-10.8618	-11.0703	-11.4317	-10.6967	-10.9696	-11.2289	-11.0667	-11.2833	-11.14	-11.259	-10.963	-10.9685	-11.0789	-10.6892	-10.7525	-10.8369	-10.7145	-11.2657	-10.7427
Gene_1093	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502	-16.0502
Gene_1094	-11.4151	-11.4242	-11.1938	-11.485	-11.1082	-11.1788	-11.3015	-11.7985	-11.7927	-11.5404	-11.7007	-11.2068	-11.1083	-11.6749	-11.1872	-10.9307	-11.0154	-11.8469	-11.3647	-11.1797
