GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6
Gene_1082	-12.0184	-11.7032	-12.2472	-11.9269	-12.0404	-12.076
Gene_1083	-14.5376	-14.4009	-14.5	-14.2927	-14.3674	-14.3496
Gene_1084	-16.013	-16.013	-16.013	-16.013	-16.013	-16.013
Gene_1085	-16.9425	-18.618	-16.8026	-18.0201	-18.7633	-18.4205
Gene_1086	-15.7813	-15.7813	-15.7813	-15.7813	-15.7813	-15.7813
Gene_1087	-9.66833	-9.35205	-9.24998	-9.5256	-10.0036	-9.91051
Gene_1088	-12.1849	-11.9063	-12.203	-12.3258	-12.0969	-11.7872
Gene_1089	-9.55616	-9.65146	-9.251	-9.2943	-9.40139	-9.36498
Gene_1090	-14.3634	-14.1886	-14.3368	-14.4936	-14.4452	-14.0581
Gene_1091	-12.4757	-12.5111	-12.5476	-12.6107	-12.3927	-12.5086
Gene_1092	-11.6273	-11.3979	-11.8405	-11.5851	-11.9764	-11.8668
Gene_1093	-13.664	-13.664	-13.664	-13.664	-13.664	-13.664
Gene_1094	-12.0138	-12.1052	-11.8641	-11.8538	-11.65	-11.8492
Gene_1095	-14.0082	-14.0024	-14.0095	-13.9913	-14.0166	-14.0051
Gene_1096	-11.9543	-11.8295	-12.4453	-12.1517	-12.2382	-12.0814
Gene_1097	-7.62001	-8.21379	-7.42201	-7.40131	-7.50058	-7.5926
Gene_1098	-10.5786	-11.0508	-10.5723	-11.1234	-11.0713	-11.5552
Gene_1099	-18.6776	-18.4678	-15.6868	-17.8687	-16.1397	-15.7788
Gene_1100	-13.5979	-13.6931	-13.7567	-13.6421	-13.8528	-13.6225
Gene_1101	-14.2585	-14.2585	-14.2585	-14.2585	-14.2585	-14.2585
Gene_1102	-10.1647	-10.8199	-10.8709	-10.4995	-10.6445	-10.9995
Gene_1103	-9.01368	-8.46298	-9.35626	-9.16283	-9.17722	-8.41143
Gene_1104	-12.4607	-12.3159	-12.6487	-12.5114	-12.5341	-12.6666
Gene_1105	-12.3653	-12.1588	-12.6401	-11.999	-13.0195	-12.6279
Gene_1106	-8.99733	-9.26389	-9.1236	-9.37946	-9.34153	-9.02893
Gene_1107	-12.9576	-13.1513	-12.9154	-13.2222	-13.3164	-13.2436
Gene_1108	-16.1619	-18.3684	-15.1544	-14.4426	-14.9006	-16.348
Gene_1109	-13.2762	-13.2248	-13.2709	-13.2654	-13.2005	-13.269
Gene_1110	-7.31364	-7.38882	-7.04569	-6.76592	-7.30112	-7.34031
Gene_1111	-15.7205	-15.8876	-15.9742	-15.7239	-15.6374	-15.7803
Gene_1112	-16.2514	-16.3575	-16.3317	-16.3064	-16.3354	-16.3194
Gene_1113	-15.5934	-15.5933	-15.5933	-15.5933	-15.5933	-15.5933
Gene_1114	-8.56853	-8.16186	-8.75008	-8.05653	-8.36475	-8.35408
Gene_1115	-11.4647	-11.4577	-11.427	-11.411	-11.4811	-11.5207
Gene_1116	-13.7581	-13.6731	-13.6808	-13.6654	-13.72	-13.595
Gene_1117	-15.2986	-15.2986	-15.2986	-15.2986	-15.2986	-15.2986
Gene_1118	-12.358	-11.9672	-12.3855	-11.9694	-12.4743	-11.655
Gene_1119	-8.77435	-9.33325	-9.01457	-9.28422	-9.01855	-9.58879
Gene_1120	-12.9918	-12.8256	-13.0246	-12.7271	-12.8013	-13.0809
Gene_1121	-18.7432	-16.0285	-18.6097	-17.9355	-16.1815	-18.3361
Gene_1122	-3.12442	-2.94403	-2.56435	-3.00662	-2.60494	-2.94042
Gene_1123	-11.347	-11.7371	-12.0912	-11.4306	-11.4321	-11.5307
Gene_1124	-14.7543	-14.7543	-14.7543	-14.7543	-14.7543	-14.7543
Gene_1125	-11.2024	-11.7689	-11.6884	-11.366	-11.6427	-11.934
Gene_1126	-12.4133	-11.8911	-12.1866	-12.0633	-12.1214	-11.9254
Gene_1127	-14.1122	-14.9098	-14.6621	-14.4634	-14.2994	-14.5074
Gene_1128	-13.6412	-13.7874	-14.0684	-13.0271	-13.7176	-13.3259
Gene_1129	-15.0451	-14.8794	-14.9963	-14.91	-14.8802	-14.9285
Gene_1131	-12.4244	-12.7115	-12.812	-12.4393	-12.7601	-12.3718
Gene_1132	-12.5571	-12.5571	-12.5571	-12.5571	-12.5571	-12.5571
Gene_1133	-12.5094	-12.2719	-12.2472	-12.6012	-12.5061	-12.434
Gene_1134	-12.9737	-13.3642	-12.6499	-13.1132	-13.2267	-12.8875
Gene_1135	-14.8583	-14.8583	-14.8584	-14.8582	-14.8583	-14.8583
Gene_1136	-12.2416	-12.3536	-12.2011	-12.2256	-12.2712	-12.345
Gene_1137	-13.0627	-13.1026	-13.0502	-13.171	-13.2744	-13.1649
Gene_1138	-14.242	-14.2428	-14.2435	-14.2425	-14.2476	-14.2405
Gene_1139	-10.49	-10.7243	-10.5315	-10.7203	-10.7823	-10.532
Gene_1140	-15.5378	-15.5378	-15.5378	-15.5378	-15.5378	-15.5378
Gene_1141	-7.13663	-7.13523	-7.59163	-7.60409	-7.5896	-7.21435
Gene_1142	-13.0706	-13.0269	-12.8613	-12.8859	-13.172	-12.9926
Gene_1143	-12.7031	-12.9208	-13.0064	-12.9319	-13.0749	-12.8313
Gene_1144	-11.0948	-11.6047	-11.3084	-11.2693	-11.0418	-10.9313
Gene_1145	-8.45788	-8.46171	-8.54979	-8.18818	-8.2847	-8.39517
Gene_1146	-15.2588	-14.94	-14.7684	-15.3549	-15.1546	-15.1828
Gene_1147	-9.29658	-9.56563	-9.03196	-9.3778	-8.96291	-9.29671
Gene_1148	-14.9147	-14.9147	-14.9147	-14.9147	-14.9147	-14.9147
Gene_1149	-10.7089	-10.2337	-10.6566	-10.4034	-10.7061	-10.8042
Gene_1150	-9.11919	-9.0627	-9.16091	-9.43808	-9.45188	-9.49156
Gene_1151	-13.6226	-12.9277	-13.3139	-13.2175	-13.2297	-13.8739
Gene_1152	-12.649	-12.649	-12.649	-12.649	-12.649	-12.649
Gene_1153	-13.6654	-13.4942	-13.2583	-13.4289	-13.4586	-13.5708
Gene_1154	-12.8771	-13.0522	-13.1872	-13.0896	-13.0441	-12.9069
Gene_1155	-12.922	-13.0242	-13.129	-12.4608	-13.229	-12.7574
Gene_1156	-7.94814	-7.40556	-7.81268	-7.62448	-7.71624	-7.74967
Gene_1157	-15.1139	-14.8929	-15.365	-17.7679	-14.6499	-18.1703
Gene_1158	-12.9744	-12.9618	-12.9367	-12.9284	-13.0301	-12.7672
Gene_1159	-8.01045	-7.7148	-7.73849	-8.0749	-7.78041	-7.50454
Gene_1160	-14.9441	-14.9441	-14.9441	-14.9441	-14.9441	-14.9441
Gene_1161	-14.3546	-14.1339	-14.5777	-14.86	-15.1327	-14.5538
Gene_1162	-10.6416	-10.739	-11.096	-11.1557	-10.767	-10.5877
Gene_1163	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313
Gene_1164	-18.7639	-18.5544	-16.7541	-16.047	-16.8269	-18.3567
Gene_1165	-11.2397	-11.8128	-12.0356	-11.5146	-11.6541	-11.4142
Gene_1166	-12.4348	-12.6066	-12.4922	-12.6078	-12.4586	-12.6736
Gene_1167	-16.8959	-18.5665	-16.1358	-17.9684	-18.7119	-18.3689
Gene_1168	-11.7197	-11.5156	-11.9327	-11.9983	-11.9119	-11.7484
Gene_1169	-14.7218	-14.5404	-14.6188	-14.48	-14.7884	-14.3182
Gene_1170	-12.5599	-11.8116	-12.6261	-12.5941	-12.4626	-11.9051
Gene_1171	-17.0398	-18.7307	-18.8065	-18.1334	-18.8759	-18.5334
Gene_1172	-10.4254	-10.4192	-10.7135	-10.8291	-10.5737	-9.95011
Gene_1173	-15.0134	-15.1605	-14.8138	-14.9571	-15.203	-15.108
Gene_1174	-8.02343	-8.00734	-8.01298	-7.88713	-8.15138	-7.87601
Gene_1175	-9.76276	-9.94845	-9.48717	-9.3516	-9.72988	-9.42425
Gene_1176	-11.4763	-11.4176	-11.1832	-11.2744	-11.7278	-11.4297
Gene_1177	-7.50296	-7.08208	-7.15527	-7.32612	-7.35602	-7.48262
Gene_1178	-10.5556	-10.5435	-10.6041	-10.4231	-10.7684	-10.5838
Gene_1179	-16.7965	-15.9618	-15.6629	-14.6771	-16.7294	-18.2097
Gene_1180	-11.5097	-11.7267	-12.3364	-11.998	-11.8199	-12.0892
Gene_1181	-12.9305	-12.6174	-12.7385	-12.4122	-12.7916	-12.5736
Gene_1182	-11.6488	-11.6261	-11.6073	-11.6859	-11.4771	-11.4674
Gene_1183	-6.3568	-6.21347	-6.43211	-6.39222	-6.96999	-6.53065
Gene_1184	-10.0854	-10.3733	-9.85019	-10.2666	-10.5138	-10.3851
Gene_1185	-11.1252	-11.1845	-11.0354	-10.8579	-11.0868	-10.8073
Gene_1186	-9.00002	-8.75442	-8.87538	-8.46144	-8.65379	-8.65997
Gene_1187	-9.3744	-9.27936	-9.41199	-9.91727	-9.53874	-9.40244
Gene_1188	-16.8324	-16.6129	-18.5452	-15.3653	-18.6148	-15.7874
Gene_1189	-14.8135	-14.6732	-14.8934	-14.2038	-14.8514	-14.0346
Gene_1190	-14.2569	-14.5207	-14.334	-14.3375	-14.4053	-14.283
Gene_1191	-9.08722	-8.76792	-8.7951	-8.73138	-8.74541	-8.91054
Gene_1192	-6.60191	-5.91516	-6.21327	-6.42653	-6.41627	-6.55049
Gene_1193	-11.0551	-10.667	-10.6284	-10.5648	-10.8244	-10.4944
Gene_1194	-14.0551	-14.0551	-14.0551	-14.0551	-14.0551	-14.0551
Gene_1195	-13.3558	-13.0773	-13.3091	-13.1354	-12.9668	-13.0954
Gene_1196	-14.9744	-14.9744	-14.9744	-14.9744	-14.9744	-14.9744
Gene_1197	-7.16074	-6.93016	-7.22791	-7.2653	-7.28698	-7.51805
Gene_1198	-16.9424	-18.6178	-18.6937	-18.0199	-18.7632	-16.5158
Gene_1199	-18.9398	-18.7306	-16.9	-18.1333	-18.8758	-18.5333
Gene_1200	-14.8861	-14.8861	-14.8861	-14.8861	-14.8861	-14.8861
Gene_1201	-11.8415	-11.6158	-11.8653	-11.9282	-12.0817	-11.8583
Gene_1202	-9.46654	-9.26856	-9.4915	-9.40588	-9.49897	-9.43938
Gene_1203	-14.0791	-14.0804	-14.081	-14.0795	-14.0795	-14.0799
Gene_1204	-8.66409	-9.00344	-8.71419	-8.78596	-8.74394	-8.67508
Gene_1205	-13.541	-13.7836	-13.3724	-13.5101	-13.5185	-13.9535
Gene_1206	-14.3084	-14.3933	-14.3136	-14.1976	-14.1221	-14.2086
Gene_1207	-11.2472	-11.4162	-10.8323	-11.2834	-11.1843	-11.096
Gene_1208	-11.6055	-11.6403	-11.6937	-11.6225	-11.5334	-11.6673
Gene_1209	-9.02652	-9.18373	-9.11374	-9.24485	-8.68166	-9.11155
Gene_1210	-12.0089	-11.9462	-11.8139	-12.1498	-11.6682	-11.9002
Gene_1211	-6.20904	-6.0236	-5.9723	-5.88627	-6.15774	-6.17554
Gene_1212	-11.51	-11.5464	-11.3351	-11.2968	-11.5081	-11.4524
Gene_1213	-12.4523	-12.2004	-12.235	-12.3234	-13.1293	-13.0299
Gene_1214	-11.7966	-11.5614	-12.1761	-12.1675	-12.3163	-12.0347
Gene_1215	-7.80029	-7.71372	-7.64513	-7.29014	-7.2853	-6.98114
Gene_1216	-15.7147	-15.7147	-15.7147	-15.7147	-15.7147	-15.7147
Gene_1217	-13.0365	-13.1118	-12.9561	-12.9676	-13.1226	-12.8788
Gene_1218	-15.8527	-15.8528	-15.8528	-15.8528	-15.8528	-15.8527
Gene_1219	-15.9401	-15.9482	-15.9514	-15.9118	-15.8844	-15.9408
Gene_1220	-11.8234	-11.3577	-12.2494	-11.4437	-11.8446	-11.4395
Gene_1221	-11.2966	-11.6655	-11.296	-11.3044	-11.4915	-11.6413
Gene_1222	-5.47029	-5.28198	-5.22874	-5.73457	-5.25682	-5.05861
Gene_1223	-13.4442	-13.8531	-13.7431	-13.7877	-13.7336	-13.7374
Gene_1224	-13.4026	-13.4026	-13.4027	-13.4026	-13.4026	-13.4026
Gene_1225	-13.9968	-13.7141	-13.5814	-13.3498	-13.3735	-13.3484
Gene_1226	-18.6644	-15.9856	-16.0654	-15.3555	-16.7551	-18.2564
Gene_1227	-18.9396	-18.7305	-18.8063	-18.1332	-18.8757	-16.6132
Gene_1228	-10.7136	-10.1142	-10.7867	-10.4794	-10.3528	-10.6056
Gene_1229	-12.8369	-12.8846	-12.8556	-12.8538	-12.8654	-12.8353
Gene_1230	-15.3421	-15.3421	-15.3421	-15.3421	-15.3421	-15.3421
Gene_1231	-9.88427	-9.82217	-10.2931	-10.0266	-10.4294	-9.9977
Gene_1232	-10.3072	-10.2863	-10.25	-10.1652	-10.1657	-10.2268
Gene_1233	-12.2896	-12.4717	-12.7605	-12.5043	-12.411	-12.415
Gene_1234	-15.0561	-14.4121	-14.9699	-15.2511	-14.7481	-15.4175
Gene_1235	-12.051	-11.7541	-11.7279	-11.364	-11.9755	-11.5367
Gene_1236	-7.75932	-7.94902	-7.74807	-8.00506	-7.77246	-7.7016
Gene_1237	-10.5953	-10.4728	-10.5524	-10.4946	-10.4591	-10.1651
Gene_1238	-13.0262	-13.1118	-13.1821	-13.0992	-12.9301	-12.9755
Gene_1239	-12.1812	-12.4934	-12.2558	-12.4085	-12.8082	-12.1504
Gene_1240	-14.7952	-15.508	-15.0718	-14.9501	-15.7145	-15.2773
Gene_1241	-18.9396	-18.7305	-18.8063	-18.1332	-18.8757	-16.6132
Gene_1242	-6.11528	-6.17832	-6.27077	-6.18597	-6.42957	-6.48068
Gene_1243	-11.8687	-12.1989	-12.1	-11.8241	-11.7241	-11.983
Gene_1244	-13.3774	-13.3774	-13.3774	-13.3774	-13.3773	-13.3774
Gene_1245	-11.1068	-10.8812	-11.4207	-11.0199	-11.4378	-10.7486
Gene_1246	-8.04836	-7.78163	-7.72654	-8.10826	-7.60607	-7.75552
Gene_1247	-13.9249	-13.9585	-13.928	-13.8855	-13.8658	-13.9422
Gene_1248	-12.0235	-11.7368	-11.8649	-11.8378	-11.66	-11.915
Gene_1249	-16.2622	-16.2989	-16.2462	-16.1884	-16.0764	-16.1568
Gene_1250	-14.6379	-14.6379	-14.6379	-14.6379	-14.6379	-14.6379
Gene_1251	-12.9483	-12.9483	-12.9484	-12.9483	-12.9483	-12.9482
Gene_1252	-14.586	-15.347	-15.5032	-15.2247	-15.2042	-15.2538
Gene_1253	-11.6737	-11.7535	-11.2432	-11.4453	-11.5365	-11.5893
Gene_1254	-10.0277	-10.0092	-9.96809	-10.0875	-10.3332	-9.72325
Gene_1255	-13.1989	-12.9921	-13.4999	-12.9256	-12.6859	-13.1883
Gene_1256	-13.2622	-13.2929	-13.3264	-13.1574	-13.785	-13.4728
Gene_1257	-16.9424	-18.6178	-18.6937	-18.0199	-18.7632	-16.5158
Gene_1258	-15.9297	-15.9297	-15.9297	-15.9297	-15.9297	-15.9297
Gene_1259	-12.274	-12.2325	-12.0833	-11.8218	-12.3177	-12.1186
Gene_1260	-7.49628	-7.45873	-7.55642	-7.39985	-7.41378	-7.51911
Gene_1261	-18.7315	-18.5219	-16.7263	-16.0192	-16.1805	-18.3241
Gene_1262	-11.5332	-11.1744	-11.4691	-10.8981	-11.1498	-11.2854
Gene_1263	-10.4314	-10.7626	-10.9417	-10.5395	-10.6155	-11.1039
Gene_1264	-12.9767	-12.9923	-12.5477	-12.5503	-13.0047	-13.1959
Gene_1265	-15.4875	-15.4852	-15.4854	-15.4847	-15.4832	-15.4839
Gene_1267	-8.05638	-8.03737	-8.47103	-7.88277	-8.32945	-7.67178
Gene_1268	-15.805	-15.6	-15.8516	-15.7352	-15.7892	-15.4752
Gene_1269	-9.31888	-9.40911	-9.00599	-8.93179	-9.21604	-9.1814
Gene_1270	-11.6066	-11.5535	-11.2827	-11.4312	-11.5548	-11.2927
Gene_1271	-11.6224	-11.1658	-11.2904	-11.6318	-11.4924	-11.5086
Gene_1272	-13.2987	-13.3659	-13.0715	-12.9483	-13.1785	-13.1992
Gene_1273	-16.9425	-16.723	-18.6938	-18.02	-18.7633	-18.4204
Gene_1274	-14.1873	-14.2408	-14.2191	-14.1893	-14.219	-14.1281
Gene_1275	-6.48574	-6.22406	-6.49093	-6.13216	-6.42612	-6.29323
Gene_1276	-10.9754	-11.5044	-10.8031	-11.1402	-11.5032	-11.1321
Gene_1277	-14.3452	-14.3573	-14.6044	-14.4725	-14.3202	-14.5274
Gene_1278	-8.79298	-8.88664	-8.72252	-8.66116	-9.10944	-8.30659
Gene_1279	-9.49892	-8.98594	-9.28464	-9.32904	-9.18961	-9.44451
Gene_1280	-14.5926	-14.6649	-14.4416	-14.308	-14.4347	-14.4563
Gene_1281	-13.4582	-13.4796	-12.9129	-13.6475	-12.9064	-13.1425
Gene_1282	-13.5573	-13.4386	-13.5963	-13.3829	-13.9396	-12.9182
Gene_1283	-11.3299	-11.4766	-11.5421	-11.275	-11.4749	-11.6457
Gene_1284	-13.013	-12.9365	-12.9748	-12.6449	-13.1801	-12.971
Gene_1285	-7.68716	-7.49648	-7.6187	-7.95282	-7.71925	-7.1848
Gene_1286	-12.8412	-13.082	-13.1495	-12.8044	-13.0842	-12.7516
Gene_1287	-11.6298	-11.2503	-11.3947	-11.4666	-11.635	-11.328
Gene_1288	-9.58124	-8.82533	-9.11	-9.11066	-8.56164	-9.26781
Gene_1289	-9.15659	-9.39657	-8.66969	-8.78349	-8.9577	-9.14394
Gene_1290	-14.9488	-14.9386	-14.9632	-14.9116	-14.9455	-14.9379
Gene_1291	-9.54265	-9.37495	-9.43704	-9.3661	-9.31873	-9.40021
Gene_1292	-10.3914	-10.2251	-10.4458	-10.4181	-10.5022	-10.5026
Gene_1293	-11.36	-11.4754	-11.3992	-11.4875	-11.1476	-11.1654
Gene_1294	-13.2637	-13.3322	-13.2886	-13.0407	-12.6055	-12.3077
Gene_1295	-11.3295	-11.2595	-11.1195	-11.2155	-11.3842	-11.404
Gene_1296	-7.99402	-7.71823	-7.80204	-7.68846	-8.00812	-7.97359
Gene_1297	-12.6629	-12.8213	-12.5616	-12.6884	-12.6669	-12.9014
Gene_1298	-14.055	-14.055	-14.0551	-14.0551	-14.0551	-14.055
Gene_1299	-13.5566	-13.4738	-13.7885	-13.485	-14.187	-13.7894
Gene_1300	-10.0372	-10.5513	-10.4047	-10.0416	-10.0017	-10.1571
Gene_1301	-16.8958	-18.5661	-18.6421	-15.4259	-18.7115	-18.3686
Gene_1302	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313
Gene_1303	-15.5911	-14.8684	-15.5008	-15.2916	-15.9331	-14.4855
Gene_1304	-6.37845	-6.24243	-6.27137	-6.47016	-6.37899	-6.03025
Gene_1305	-15.5572	-14.9161	-15.6177	-15.6746	-15.4102	-15.1232
Gene_1306	-10.8627	-11.9183	-11.5234	-11.3248	-11.507	-11.1763
Gene_1307	-10.0758	-10.0227	-10.2951	-10.4051	-10.2664	-10.0778
Gene_1308	-15.5647	-15.4509	-15.7899	-15.1604	-15.3976	-14.7197
Gene_1309	-11.5353	-11.9281	-11.8134	-11.5217	-11.4697	-12.4301
Gene_1310	-16.9496	-16.9496	-16.9496	-16.9496	-16.9496	-16.9496
Gene_1311	-16.315	-16.315	-16.315	-16.315	-16.315	-16.315
Gene_1312	-12.1332	-12.5942	-12.2467	-12.2185	-12.3961	-12.2758
Gene_1313	-8.69239	-8.79603	-8.58432	-8.48813	-8.55942	-8.50975
Gene_1314	-10.7655	-9.89032	-10.1485	-10.1684	-9.93998	-10.0117
Gene_1315	-14.6162	-14.6162	-14.6162	-14.6162	-14.6162	-14.6162
Gene_1316	-9.62739	-9.19679	-9.48077	-9.05971	-8.93694	-9.13488
Gene_1317	-10.0576	-9.39337	-9.91924	-9.59333	-9.3391	-9.81183
Gene_1318	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313	-14.8313
Gene_1319	-9.22903	-9.27534	-9.37315	-9.03198	-9.45913	-9.19156
Gene_1320	-14.7651	-14.8298	-15.0121	-14.9491	-15.1958	-14.9846
Gene_1321	-7.60802	-7.1831	-8.06123	-7.44457	-7.61136	-7.78783
Gene_1322	-12.8439	-12.7348	-12.888	-12.7275	-12.8359	-12.6073
Gene_1323	-13.6743	-13.1341	-12.923	-13.0498	-13.2328	-13.4017
Gene_1324	-10.0883	-9.5959	-9.52757	-9.33771	-9.78745	-9.28723
Gene_1325	-14.4422	-13.5509	-14.4704	-13.9464	-14.2814	-13.9683
Gene_1326	-8.38151	-8.40167	-8.2981	-8.19747	-8.04587	-8.62623
Gene_1327	-10.9003	-10.8897	-10.8317	-10.8239	-10.9598	-10.9863
Gene_1328	-14.4098	-14.4193	-14.4186	-14.4095	-14.44	-14.4273
Gene_1329	-14.299	-14.3987	-14.4415	-14.3016	-14.2137	-14.4017
Gene_1330	-4.18062	-4.3955	-4.24906	-4.02326	-4.14291	-4.30243
Gene_1331	-11.9607	-12.1604	-12.0056	-11.5703	-12.0325	-11.939
Gene_1332	-18.8271	-16.723	-18.6936	-18.0198	-18.7631	-16.5158
Gene_1333	-11.7337	-11.9356	-12.1372	-11.8028	-12.1218	-11.8572
Gene_1334	-13.4999	-13.7521	-13.2274	-13.0296	-13.2199	-13.512
Gene_1335	-11.7791	-11.5942	-11.8075	-11.5891	-11.5119	-11.6775
Gene_1336	-7.16022	-6.91827	-6.83713	-6.45697	-7.06177	-6.77591
Gene_1338	-6.52022	-5.97506	-6.09392	-5.88944	-6.04962	-6.28394
Gene_1339	-11.552	-11.413	-11.2864	-11.5318	-11.4696	-11.4045
Gene_1340	-10.1432	-9.86048	-9.79859	-9.86585	-10.1236	-9.86357
Gene_1341	-9.35093	-9.53374	-9.6188	-8.91899	-8.93981	-9.49731
Gene_1342	-15.6966	-16.166	-15.6187	-15.6998	-14.8874	-15.4661
Gene_1343	-11.0163	-11.4544	-10.8737	-11.6402	-11.5185	-11.0739
Gene_1344	-11.7713	-11.6296	-11.6146	-11.1951	-11.3925	-11.8813
Gene_1345	-12.7001	-12.586	-12.3113	-12.8197	-13.1545	-12.2874
Gene_1347	-12.1093	-12.0269	-12.4149	-12.2092	-12.3933	-11.6151
Gene_1348	-8.27423	-8.61136	-8.29009	-8.06563	-8.52668	-8.49786
Gene_1349	-16.315	-16.315	-16.315	-16.315	-16.315	-16.315
Gene_1350	-12.2556	-12.4532	-12.9342	-12.5848	-12.4174	-12.4107
Gene_1351	-11.8098	-11.6728	-11.9102	-11.7262	-11.9352	-11.3165
Gene_1352	-16.8662	-18.5217	-18.5977	-15.3975	-18.6673	-16.4396
Gene_1353	-14.0926	-14.0926	-14.0926	-14.0926	-14.0925	-14.0925
Gene_1354	-11.8228	-11.3721	-11.0913	-11.108	-11.5456	-11.252
Gene_1355	-10.4098	-10.7658	-10.6662	-10.397	-10.5112	-10.313
Gene_1356	-13.4449	-13.52	-13.6361	-13.1562	-12.9181	-13.4053
Gene_1357	-9.51099	-9.53717	-9.21442	-9.27522	-9.65234	-9.22499
Gene_1359	-10.41	-9.86393	-10.6433	-10.0494	-10.4593	-9.79007
Gene_1360	-12.8154	-12.5736	-12.6551	-12.1535	-12.6639	-12.9384
Gene_1361	-3.79448	-3.74197	-3.88818	-3.7137	-4.07255	-3.55746
Gene_1362	-11.5776	-11.8291	-11.5368	-11.3635	-11.9113	-11.4515
Gene_1363	-18.9396	-18.7305	-18.8063	-18.1332	-18.8757	-16.6132
Gene_1364	-15.1414	-15.1414	-15.1414	-15.1414	-15.1414	-15.1414
Gene_1365	-12.4031	-12.8681	-12.6322	-12.2457	-12.464	-12.5894
Gene_1366	-16.44	-16.44	-16.44	-16.44	-16.44	-16.44
Gene_1367	-10.764	-10.8352	-11.0895	-10.6536	-10.6178	-10.8388
Gene_1368	-10.043	-10.6768	-10.4312	-10.441	-10.5363	-10.5338
Gene_1369	-10.7783	-10.4949	-10.549	-10.5317	-10.5938	-10.8765
Gene_1370	-8.76069	-8.968	-9.18661	-9.00607	-8.81876	-8.81624
Gene_1371	-13.6561	-13.8317	-13.6156	-13.5946	-13.6939	-13.5624
Gene_1372	-11.4214	-11.3522	-11.5341	-11.4487	-11.8131	-11.4382
Gene_1373	-11.6854	-11.9759	-11.5739	-11.935	-11.4673	-11.7054
Gene_1374	-18.6714	-18.4616	-16.0595	-15.9703	-15.2626	-18.2637
Gene_1375	-10.451	-10.1031	-10.3402	-10.0534	-9.64398	-10.3301
Gene_1376	-11.3249	-11.3163	-11.3048	-10.9905	-11.1596	-11.5857
Gene_1377	-13.106	-13.1069	-12.9449	-12.8412	-13.2615	-12.7765
Gene_1378	-14.4296	-14.7446	-15.3825	-15.1809	-14.1907	-14.7071
Gene_1379	-12.5272	-12.8977	-12.8378	-12.7324	-12.9305	-12.553
Gene_1380	-14.3143	-14.4089	-14.7085	-13.4607	-14.4521	-13.9147
Gene_1381	-9.379	-10.0163	-9.49176	-9.46523	-9.47634	-9.43342
Gene_1382	-11.8302	-11.681	-12.0573	-11.7536	-11.4448	-11.3907
Gene_1383	-11.3208	-11.6782	-11.4665	-11.3133	-11.4005	-11.1523
Gene_1384	-14.289	-14.289	-14.289	-14.289	-14.289	-14.289
Gene_1385	-11.4527	-11.2623	-11.193	-11.6042	-11.2618	-11.2128
Gene_1386	-13.1112	-13.0942	-12.8518	-13.118	-12.6074	-12.9332
Gene_1387	-15.8146	-15.4121	-15.2474	-15.5764	-15.6813	-15.2283
Gene_1388	-8.04141	-7.79104	-8.36968	-7.81401	-8.42228	-8.00789
Gene_1389	-14.7962	-14.794	-14.8123	-14.8067	-14.8108	-14.8129
Gene_1390	-11.8476	-11.7013	-11.6638	-11.5628	-12.0652	-12.1458
Gene_1391	-13.304	-13.1653	-13.1028	-13.461	-13.2504	-13.3631
Gene_1392	-7.4036	-7.33454	-7.27657	-7.4239	-7.28293	-7.36363
Gene_1393	-13.155	-13.1643	-13.4693	-13.5402	-13.0731	-13.3189
Gene_1394	-11.855	-11.8114	-11.6497	-11.6965	-11.686	-11.4395
Gene_1395	-11.1622	-11.6926	-11.5194	-11.0925	-11.3566	-10.9929
Gene_1396	-16.8959	-18.5665	-16.1358	-17.9684	-18.7119	-18.3689
Gene_1397	-18.8271	-16.723	-18.6936	-18.0198	-18.7631	-16.5158
Gene_1398	-15.9297	-15.9296	-15.9297	-15.9297	-15.9297	-15.9296
Gene_1399	-11.4294	-11.249	-11.3124	-10.7801	-10.8727	-11.1207
Gene_1400	-12.336	-12.5095	-12.4024	-12.1544	-12.2458	-12.3551
Gene_1401	-8.0441	-8.15417	-8.04952	-7.45302	-7.98064	-7.93834
Gene_1402	-8.74097	-8.09247	-8.0477	-8.21094	-7.98331	-8.13985
Gene_1403	-12.9075	-13.0447	-13.1166	-13.1018	-13.3005	-13.121
Gene_1404	-10.2418	-10.7149	-10.3238	-10.2384	-10.0837	-9.94612
Gene_1405	-8.59733	-8.51945	-8.68335	-8.9032	-8.59726	-8.91082
Gene_1406	-10.3536	-10.5822	-10.7519	-10.4666	-11.0524	-10.4085
Gene_1407	-6.7449	-6.66336	-6.62232	-6.85545	-6.88293	-7.25108
Gene_1408	-13.0465	-13.0456	-13.0468	-13.0462	-13.0458	-13.0467
Gene_1409	-9.91121	-10.2089	-10.1075	-9.81174	-10.3008	-10.0161
Gene_1410	-16.894	-18.5546	-16.7541	-17.9561	-18.7001	-16.4674
Gene_1411	-12.4073	-12.7325	-12.3202	-12.2483	-13.0937	-12.7153
Gene_1412	-12.083	-11.9064	-11.8915	-11.9126	-12.0873	-11.9329
Gene_1413	-18.9398	-18.7307	-18.8065	-18.1334	-16.9728	-18.5334
Gene_1414	-10.5048	-10.6664	-10.2955	-10.2982	-10.6817	-10.2627
