GeneID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6
Gene_1110	-11.5736	-11.4176	-10.9332	-11.4068	-10.796	-11.3635
Gene_1111	-15.7779	-15.3181	-15.3584	-15.4988	-15.3217	-15.2905
Gene_1112	-13.9093	-13.8844	-13.7162	-13.5694	-13.7915	-13.6859
Gene_1113	-12.2687	-12.1958	-11.5979	-11.8403	-11.6678	-12.1302
Gene_1114	-11.4252	-11.115	-10.9799	-10.9556	-10.9213	-11.3522
Gene_1115	-9.59591	-9.00875	-9.02157	-9.31058	-8.87515	-9.68229
Gene_1116	-14.064	-13.5631	-13.8773	-14.3727	-13.6865	-14.1551
Gene_1117	-8.00011	-7.66815	-7.32569	-7.79607	-7.70407	-7.97814
Gene_1118	-16.011	-16.011	-16.011	-16.011	-16.011	-16.011
Gene_1119	-11.2321	-10.9227	-10.9759	-11.0048	-10.7262	-10.8594
Gene_1120	-8.9775	-9.05458	-8.14147	-8.34478	-8.23853	-8.86015
Gene_1121	-7.82472	-7.8806	-7.53578	-7.78935	-7.3366	-7.87975
Gene_1122	-13.9822	-13.9943	-13.4239	-14.3577	-13.3567	-13.8981
Gene_1123	-16.4235	-16.4235	-16.4235	-16.4235	-16.4235	-16.4235
Gene_1124	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745
Gene_1125	-14.8706	-14.6091	-14.2604	-15.1436	-14.3139	-14.8934
Gene_1126	-18.4846	-19.6168	-19.5152	-19.6295	-19.4308	-17.4444
Gene_1127	-15.5288	-15.5288	-15.5288	-15.5288	-15.5288	-15.5288
Gene_1128	-17.8745	-17.8745	-17.8745	-17.8745	-17.8745	-17.8745
Gene_1129	-12.6569	-12.3778	-12.4767	-12.5813	-12.3329	-12.4392
Gene_1130	-10.5062	-10.5423	-10.0014	-9.87103	-9.66338	-10.4061
Gene_1131	-14.1389	-14.248	-13.7634	-13.8484	-13.5608	-14.4003
Gene_1132	-9.19317	-9.00662	-9.19463	-9.18895	-8.93892	-9.06719
Gene_1133	-14.5939	-14.5933	-14.5928	-14.5938	-14.5938	-14.5933
Gene_1134	-11.5977	-11.5214	-11.4938	-11.8895	-11.2375	-11.84
Gene_1135	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627
Gene_1136	-12.7261	-13.0834	-12.7003	-12.817	-12.5046	-12.8935
Gene_1137	-11.1863	-11.0938	-10.7707	-10.7098	-10.7015	-11.2407
Gene_1138	-12.3089	-12.3115	-12.2428	-12.258	-12.2282	-12.282
Gene_1139	-10.2273	-10.6201	-10.3214	-10.5086	-10.0166	-10.563
Gene_1140	-13.0885	-13.2934	-12.5771	-13.1117	-12.6361	-13.2732
Gene_1141	-13.2527	-12.9019	-12.8291	-13.1662	-13.0584	-13.1939
Gene_1142	-13.1829	-13.0173	-12.7938	-12.859	-12.8002	-12.3965
Gene_1143	-9.95531	-9.66146	-9.63314	-9.56526	-9.97999	-9.862
Gene_1144	-11.9735	-12.561	-12.2229	-12.1573	-12.2982	-12.2799
Gene_1145	-12.3427	-11.7986	-11.9919	-12.1252	-11.985	-11.5717
Gene_1146	-12.752	-12.9734	-12.7077	-12.8232	-12.2588	-12.683
Gene_1147	-9.88589	-9.9612	-9.60267	-10.0065	-9.87131	-10.2093
Gene_1149	-15.624	-15.3088	-15.2676	-15.1741	-15.3113	-15.2847
Gene_1150	-13.4319	-13.319	-13.2792	-13.3139	-13.3009	-13.2354
Gene_1151	-13.1849	-13.2088	-12.9555	-12.8748	-12.7953	-13.0208
Gene_1152	-20.2032	-16.9808	-16.2185	-17.6129	-19.283	-19.2088
Gene_1153	-9.14076	-8.71565	-8.7898	-8.65851	-8.63193	-8.22314
Gene_1154	-12.6924	-13.1078	-13.0745	-12.8669	-12.8533	-12.769
Gene_1155	-15.047	-14.6271	-14.5146	-14.6875	-14.8154	-14.7155
Gene_1156	-8.75913	-9.30335	-9.06473	-9.83663	-8.69941	-8.90021
Gene_1157	-10.7315	-10.7698	-10.178	-10.807	-10.0122	-10.7617
Gene_1158	-17.8745	-17.8745	-17.8745	-17.8745	-17.8745	-17.8745
Gene_1159	-18.4847	-17.7173	-19.5153	-19.6296	-19.4309	-19.3569
Gene_1160	-15.985	-15.9197	-16.0106	-16.1071	-16.0812	-16.0174
Gene_1161	-10.9951	-10.9287	-10.6819	-10.5361	-10.8164	-11.2692
Gene_1162	-11.1233	-10.9441	-10.2713	-10.7815	-10.2903	-10.9235
Gene_1163	-12.9622	-12.5463	-12.3124	-12.1857	-12.4986	-12.6338
Gene_1164	-10.5492	-10.8292	-10.8854	-11.3042	-10.806	-11.2072
Gene_1165	-14.2022	-14.1068	-14.2144	-14.1709	-13.9993	-13.7311
Gene_1166	-10.0182	-9.94322	-9.64051	-10.0633	-9.48973	-9.88998
Gene_1167	-10.9725	-11.3199	-10.7836	-10.7793	-10.8415	-11.303
Gene_1168	-16.3819	-16.3819	-16.3819	-16.3819	-16.3819	-16.3819
Gene_1169	-13.9151	-13.4248	-13.3009	-13.7382	-13.4022	-13.6988
Gene_1170	-13.6761	-12.7217	-12.9698	-13.3243	-13.2444	-13.1748
Gene_1171	-11.0746	-10.5821	-10.9024	-10.2475	-10.9346	-10.5659
Gene_1172	-16.3818	-16.3819	-16.3819	-16.3819	-16.3819	-16.3819
Gene_1173	-13.8194	-13.7724	-13.7711	-13.8422	-13.5799	-13.4959
Gene_1174	-12.2008	-11.4401	-11.3477	-12.0564	-11.4899	-11.6698
Gene_1175	-15.0426	-15.0427	-15.0426	-15.0427	-15.0426	-15.0426
Gene_1176	-10.9738	-10.4508	-10.761	-10.8687	-10.2875	-11.1288
Gene_1177	-11.4683	-10.825	-11.1335	-11.1836	-11.0394	-11.0253
Gene_1178	-15.6474	-15.7235	-15.359	-15.9908	-14.9851	-15.4838
Gene_1179	-13.8249	-13.9094	-13.2528	-13.9404	-13.2339	-13.3601
Gene_1180	-12.7788	-12.5866	-12.5644	-12.9694	-12.4721	-13.0157
Gene_1181	-13.528	-13.6352	-13.372	-13.3691	-13.5085	-13.4891
Gene_1182	-16.6715	-16.6371	-16.8418	-16.8749	-16.2407	-16.7993
Gene_1183	-15.7198	-15.7198	-15.7198	-15.7198	-15.7198	-15.7198
Gene_1184	-8.35476	-8.16191	-7.87881	-8.49435	-8.20887	-7.93687
Gene_1185	-15.1211	-14.5843	-14.5168	-14.6799	-14.65	-14.8209
Gene_1186	-12.021	-11.9491	-11.4289	-11.8994	-11.7749	-12.0865
Gene_1187	-14.9124	-14.9124	-14.9124	-14.9124	-14.9124	-14.9124
Gene_1188	-20.3607	-19.6287	-19.5272	-19.6414	-19.4428	-16.823
Gene_1189	-7.60982	-7.0667	-6.78221	-7.55776	-6.83739	-7.11381
Gene_1190	-15.8549	-15.8549	-15.8549	-15.8549	-15.8549	-15.8549
Gene_1191	-13.4361	-13.2457	-13.0954	-13.3436	-12.9097	-13.2883
Gene_1192	-16.8127	-16.6267	-15.8787	-15.2031	-16.3012	-16.4613
Gene_1193	-14.6967	-14.6886	-14.7602	-14.6711	-14.7176	-14.6897
Gene_1194	-13.9939	-13.8276	-14.083	-14.1041	-13.7716	-13.673
Gene_1195	-15.2012	-14.7959	-14.8805	-15.2511	-14.7086	-15.2029
Gene_1196	-12.2343	-11.8452	-12.2153	-12.1818	-12.0864	-12.0206
Gene_1197	-8.53958	-8.00406	-8.34621	-8.34106	-7.99644	-8.32119
Gene_1198	-14.8394	-15.1053	-14.7982	-14.279	-14.2535	-14.6364
Gene_1199	-9.60897	-9.63229	-9.76668	-9.97268	-9.67382	-9.87133
Gene_1200	-15.6973	-15.7372	-15.0937	-16.0747	-14.7267	-15.3532
Gene_1201	-12.3408	-12.2646	-11.9032	-12.7352	-12.2628	-12.2048
Gene_1202	-15.3917	-15.2919	-15.2226	-14.5439	-14.9907	-15.4648
Gene_1203	-13.4988	-13.6268	-13.5276	-13.943	-13.7511	-13.7175
Gene_1204	-14.502	-13.6449	-13.4532	-13.6899	-13.4325	-13.4786
Gene_1205	-9.50418	-9.48075	-9.77705	-9.75956	-9.4234	-9.56989
Gene_1206	-11.2831	-11.7254	-11.0527	-11.8901	-11.4211	-11.7315
Gene_1207	-11.6199	-12.0744	-11.9572	-11.9527	-11.7394	-12.0422
Gene_1208	-14.3831	-14.7367	-14.2123	-14.4624	-13.6666	-13.9885
Gene_1209	-10.5841	-10.4488	-10.5228	-10.849	-10.3173	-10.8294
Gene_1210	-10.6405	-10.4442	-10.127	-10.6352	-10.2845	-10.9662
Gene_1211	-13.4182	-12.7229	-13.1061	-12.4665	-12.6192	-13.1374
Gene_1212	-15.5876	-15.116	-15.3151	-14.8215	-14.9937	-14.8955
Gene_1213	-12.8522	-12.551	-12.9093	-12.7252	-12.4093	-12.8193
Gene_1214	-17.3817	-19.4815	-16.8835	-17.6227	-19.2952	-19.2211
Gene_1215	-10.0348	-10.159	-10.2732	-10.551	-9.92791	-10.5102
Gene_1216	-20.349	-17.7172	-19.515	-17.7306	-19.4305	-19.3565
Gene_1217	-9.60752	-9.96777	-9.78713	-10.0252	-9.5309	-9.64393
Gene_1218	-15.9562	-15.9562	-15.9562	-15.9562	-15.9562	-15.9562
Gene_1219	-15.9083	-16.1245	-15	-15.9192	-15.7956	-15.5485
Gene_1220	-14.7478	-14.9198	-15.0729	-14.88	-14.9967	-14.9487
Gene_1221	-11.8807	-11.5668	-11.0328	-10.9108	-11.0213	-11.5328
Gene_1222	-14.9512	-14.8717	-14.9003	-14.9061	-14.8785	-14.9189
Gene_1223	-10.8973	-10.6812	-10.2005	-10.6927	-10.995	-10.6299
Gene_1224	-10.3984	-9.64761	-10.0038	-10.3014	-10.2872	-10.2713
Gene_1225	-11.1736	-10.7857	-10.0485	-10.1359	-10.7496	-10.8647
Gene_1226	-16.5125	-16.5125	-16.5125	-16.5124	-16.5125	-16.5125
Gene_1227	-9.55174	-9.54356	-9.08523	-9.96418	-9.86151	-9.54144
Gene_1228	-15.3779	-15.0252	-15.0935	-15.3947	-14.827	-14.9112
Gene_1229	-6.80978	-6.85183	-6.70934	-7.23868	-7.13328	-7.15731
Gene_1230	-14.5323	-14.8001	-14.5689	-15.1044	-14.9932	-14.9103
Gene_1231	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_1232	-10.6821	-10.3272	-9.88402	-10.7254	-9.69534	-10.3919
Gene_1233	-14.0845	-14.1337	-13.8611	-14.157	-13.8234	-13.9527
Gene_1234	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627
Gene_1235	-16.7216	-16.523	-16.3009	-16.8961	-15.7088	-16.7702
Gene_1236	-8.59119	-8.19618	-8.37789	-8.42321	-8.43278	-8.47471
Gene_1237	-14.0536	-13.9344	-13.9838	-13.8921	-14.0843	-13.7512
Gene_1238	-14.5404	-14.5404	-14.5404	-14.5404	-14.5404	-14.5404
Gene_1239	-13.172	-13.1019	-13.0567	-13.0622	-12.7835	-13.055
Gene_1240	-12.2045	-12.0686	-11.9403	-12.1045	-11.9727	-12.4513
Gene_1241	-16.9062	-16.9062	-16.9062	-16.9062	-16.9062	-16.9062
Gene_1242	-12.5272	-12.4513	-12.8334	-12.1369	-12.3804	-12.6344
Gene_1243	-15.7411	-15.7411	-15.7411	-15.7411	-15.7411	-15.7411
Gene_1244	-13.6807	-13.5766	-13.5861	-13.6787	-13.6261	-13.5896
Gene_1245	-13.7746	-13.4702	-13.0303	-13.745	-12.7196	-13.4652
Gene_1246	-3.69702	-3.36781	-3.52011	-3.82974	-3.48104	-3.80446
Gene_1247	-10.343	-9.71067	-10.0641	-9.71894	-9.30262	-9.56789
Gene_1248	-4.90553	-4.94877	-4.26308	-4.85182	-4.7851	-5.18419
Gene_1249	-14.426	-14.5006	-14.3914	-14.3672	-13.863	-14.747
Gene_1250	-10.8711	-10.4858	-10.2084	-10.4081	-10.3209	-10.4754
Gene_1251	-12.4988	-12.9073	-12.4678	-12.6408	-12.6049	-12.7204
Gene_1252	-8.81928	-8.7267	-8.81377	-9.38427	-8.52004	-8.61058
Gene_1253	-20.349	-19.6165	-17.6107	-17.7305	-19.4305	-19.3565
Gene_1254	-17.3288	-17.3288	-17.3288	-17.3288	-17.3288	-17.3288
Gene_1255	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_1256	-10.9764	-10.5008	-10.7537	-11.1941	-10.4147	-10.786
Gene_1257	-16.1689	-16.0217	-15.9036	-15.9912	-15.9892	-16.0118
Gene_1258	-12.3676	-12.4336	-12.1033	-12.3326	-12.0084	-12.3834
Gene_1259	-12.6815	-12.4862	-12.3204	-12.4599	-12.3957	-12.1307
Gene_1260	-14.9469	-14.4068	-14.5873	-14.4412	-14.3572	-14.425
Gene_1261	-10.7037	-10.2045	-10.4912	-10.6283	-10.8823	-10.1702
Gene_1262	-14.4444	-14.0521	-13.9969	-13.9561	-14.121	-13.8449
Gene_1263	-10.7714	-10.5203	-10.2304	-10.4615	-10.3632	-10.2055
Gene_1264	-15.3538	-15.3537	-15.3538	-15.3537	-15.3537	-15.3537
Gene_1265	-12.448	-12.111	-11.841	-12.3991	-11.8876	-11.8748
Gene_1266	-11.9195	-11.299	-11.5642	-11.3269	-11.4413	-11.3061
Gene_1267	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078	-17.7078
Gene_1268	-13.2852	-13.4178	-12.6815	-13.1749	-13.0305	-12.9933
Gene_1269	-14.6603	-14.3997	-14.6531	-14.6347	-14.0834	-14.6947
Gene_1270	-15.584	-16.103	-15.982	-16.1083	-15.8682	-15.6097
Gene_1271	-6.16404	-5.7004	-5.63415	-6.03382	-5.94346	-5.99088
Gene_1272	-11.1295	-10.8038	-10.4505	-11.0085	-10.2826	-10.3473
Gene_1273	-10.3508	-9.96831	-10.0503	-10.408	-10.0822	-10.0669
Gene_1274	-7.83641	-7.99846	-7.53445	-7.9708	-7.64979	-7.78006
Gene_1275	-11.7985	-11.1562	-11.2628	-11.2332	-10.983	-11.5411
Gene_1276	-15.6352	-15.2246	-14.8716	-15.0861	-15.337	-15.4924
Gene_1277	-9.10177	-8.58084	-8.8351	-8.83388	-9.01206	-9.11408
Gene_1278	-16.5125	-16.5124	-16.5124	-16.5125	-16.5124	-16.5124
Gene_1279	-16.3876	-19.3913	-16.8344	-19.404	-16.3661	-16.0134
Gene_1280	-12.4834	-12.6756	-12.3893	-12.5791	-12.6195	-12.7257
Gene_1281	-11.7252	-11.5254	-11.0266	-11.5867	-11.3617	-11.1906
Gene_1282	-15.7591	-15.1216	-15.3802	-15.6287	-15.0507	-15.4196
Gene_1283	-14.6631	-14.5366	-14.2618	-14.546	-13.9499	-14.5504
Gene_1284	-15.858	-15.5155	-15.5195	-15.6389	-15.6175	-15.7736
Gene_1285	-12.1686	-12.4334	-11.7146	-12.0157	-11.7266	-12.3592
Gene_1286	-13.7614	-13.7424	-13.7493	-13.775	-13.7213	-13.954
Gene_1287	-15.0916	-15.1056	-14.371	-14.9019	-14.9422	-14.8041
Gene_1288	-13.8244	-13.8312	-13.5284	-13.9663	-14.085	-13.7368
Gene_1289	-10.5524	-10.4255	-10.0175	-10.0504	-9.89675	-10.17
Gene_1290	-13.8585	-13.7925	-13.8279	-13.8321	-13.8111	-13.8171
Gene_1291	-14.0454	-14.4826	-13.5802	-14.2099	-13.9604	-13.5537
Gene_1292	-14.86	-14.7077	-14.3303	-14.778	-14.3522	-14.5131
Gene_1293	-9.42949	-9.14405	-8.61116	-9.0057	-8.48665	-8.98661
Gene_1294	-11.8175	-11.9806	-11.3317	-12.0662	-11.5695	-11.7801
Gene_1295	-9.62207	-9.85083	-9.62063	-9.78361	-9.71491	-9.67218
Gene_1296	-13.0198	-12.2573	-12.2243	-12.424	-12.2045	-12.3682
Gene_1297	-20.3489	-17.7172	-19.5149	-19.6292	-17.5221	-19.3564
Gene_1298	-14.7483	-14.7482	-14.7482	-14.7483	-14.7484	-14.7482
Gene_1299	-12.9767	-12.9169	-13.0409	-12.8135	-12.8368	-13.0593
Gene_1300	-9.74888	-9.7154	-9.81108	-10.0229	-9.72141	-9.80662
Gene_1302	-11.2924	-11.1263	-11.1651	-11.6203	-11.4295	-11.4313
Gene_1303	-10.1903	-9.88284	-10.3759	-10.0545	-9.54378	-10.0841
Gene_1304	-16.4786	-16.2912	-15.8187	-16.2963	-16.125	-15.9132
Gene_1305	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745	-18.0745
Gene_1306	-4.04795	-3.895	-3.52137	-3.92657	-3.76267	-4.05647
Gene_1307	-13.7033	-13.3996	-13.6048	-13.9465	-13.5554	-13.6941
Gene_1308	-15.7199	-15.7198	-15.7198	-15.7198	-15.7198	-15.7198
Gene_1309	-13.0328	-13.0094	-13.0171	-13.1595	-12.7811	-12.8939
Gene_1310	-11.1269	-10.405	-10.338	-10.782	-10.0969	-10.439
Gene_1311	-16.1308	-15.566	-15.6371	-15.884	-15.5342	-15.8429
Gene_1312	-9.41283	-9.79272	-8.85429	-9.64014	-8.85731	-9.49818
Gene_1313	-18.4846	-19.6168	-19.5152	-19.6295	-17.5221	-19.3568
Gene_1314	-13.8564	-13.8584	-13.7111	-13.6696	-13.6914	-13.7074
Gene_1315	-13.9624	-13.1965	-13.4383	-13.2909	-13.4186	-13.5235
Gene_1316	-9.07588	-9.03144	-8.84406	-9.46101	-8.6839	-9.23545
Gene_1317	-14.359	-13.7321	-13.8906	-14.4148	-13.2872	-13.8861
Gene_1318	-14.0142	-13.4312	-13.6906	-13.8418	-13.6878	-13.9638
Gene_1319	-14.2104	-14.2817	-14.033	-14.0386	-14.0746	-14.202
Gene_1320	-20.4612	-19.7294	-19.628	-17.828	-19.5436	-19.4697
Gene_1321	-15.0915	-14.986	-14.7762	-15.1519	-14.55	-14.9602
Gene_1322	-7.09281	-7.15059	-6.81655	-6.77252	-6.45386	-6.86808
Gene_1323	-14.0609	-14.0641	-13.934	-13.8579	-13.264	-13.6736
Gene_1324	-11.6296	-11.103	-11.0933	-11.0921	-11.1014	-11.2938
Gene_1325	-14.4975	-14.3912	-14.6334	-14.1981	-14.4817	-14.4245
Gene_1326	-12.8914	-12.8798	-12.8026	-12.8704	-12.8531	-12.7987
Gene_1327	-14.2979	-14.4412	-14.3529	-14.5212	-14.1378	-14.0015
Gene_1328	-16.5684	-16.0367	-15.6241	-15.3655	-15.9084	-16.4985
Gene_1329	-11.8543	-12.3162	-12.0309	-12.6644	-12.0601	-12.2515
Gene_1330	-15.607	-15.4627	-15.2401	-15.4667	-15.4742	-15.4892
Gene_1331	-10.955	-10.6375	-10.5201	-10.5862	-10.3565	-10.4431
Gene_1332	-11.9606	-11.8149	-11.1465	-11.4984	-11.5397	-11.3736
Gene_1333	-15.9855	-15.9315	-15.8586	-16.1943	-14.9252	-15.2304
Gene_1334	-16.15	-16.2677	-15.2694	-15.0584	-15.3991	-19.0535
Gene_1335	-9.82528	-9.84953	-9.8476	-9.98185	-9.4507	-9.93691
Gene_1336	-10.3713	-10.2592	-9.80093	-10.34	-10.2291	-10.1198
Gene_1337	-14.8026	-14.5555	-14.5792	-14.667	-14.0293	-14.8879
Gene_1338	-14.4329	-14.2898	-13.7663	-13.8497	-13.7491	-13.8098
Gene_1339	-14.4697	-14.2145	-13.8804	-14.3947	-14.5793	-14.2498
Gene_1340	-9.39744	-9.1862	-9.28636	-9.18411	-9.40785	-9.39773
Gene_1341	-10.8735	-11.228	-10.9529	-10.8047	-10.5153	-11.4259
Gene_1342	-12.1533	-12.1166	-11.9757	-12.2721	-11.5312	-11.9401
Gene_1343	-16.5183	-17.5574	-16.4554	-19.4072	-15.6992	-19.1334
Gene_1344	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627	-16.6627
Gene_1345	-10.6826	-10.6821	-10.4432	-11.1552	-10.4421	-10.6828
Gene_1346	-8.77758	-8.56276	-8.03769	-8.42001	-8.55931	-8.35085
Gene_1348	-18.4084	-17.641	-16.9144	-19.5336	-19.3346	-19.2605
Gene_1349	-11.4783	-11.4529	-11.0709	-11.4379	-11.2324	-11.6656
Gene_1350	-14.1847	-14.1847	-14.1847	-14.1847	-14.1847	-14.1847
Gene_1351	-16.2648	-16.2702	-16.2607	-16.2686	-16.2654	-16.2702
Gene_1352	-11.6959	-11.4322	-11.25	-11.472	-11.4283	-11.3055
Gene_1353	-17.565	-17.565	-17.565	-17.565	-17.565	-17.565
Gene_1354	-10.6414	-10.7922	-10.5331	-10.6261	-10.583	-10.7971
Gene_1355	-15.0804	-14.4947	-14.7613	-14.8101	-14.442	-15.4306
Gene_1356	-8.43299	-8.4792	-8.15516	-8.75018	-8.50085	-8.82023
Gene_1357	-14.6516	-14.1173	-13.9572	-14.1052	-14.002	-13.5851
Gene_1358	-10.532	-10.7431	-10.2141	-10.7198	-10.1497	-10.7125
Gene_1359	-15.011	-15.011	-15.011	-15.011	-15.011	-15.011
Gene_1360	-16.6195	-16.4656	-16.5121	-16.5791	-16.5621	-16.5565
Gene_1361	-15.3652	-15.3659	-15.5084	-15.6176	-15.6359	-15.6166
Gene_1362	-13.5616	-13.0847	-12.9437	-13.3038	-13.1649	-12.784
Gene_1363	-20.4611	-19.7294	-19.6279	-19.742	-17.6195	-19.4696
Gene_1364	-9.94238	-10.1701	-10.0278	-9.98489	-9.86718	-10.0539
Gene_1365	-13.6379	-13.4221	-13.2657	-13.602	-13.6627	-13.6009
Gene_1367	-18.4084	-19.5208	-19.4191	-17.0348	-17.4459	-19.2605
Gene_1368	-16.7771	-16.7771	-16.7771	-16.7771	-16.7771	-16.7771
Gene_1369	-16.4914	-16.876	-16.852	-16.4995	-16.8333	-16.8177
Gene_1370	-13.1203	-12.7184	-12.8422	-12.7181	-12.49	-12.9359
Gene_1371	-14.3644	-14.0423	-14.1742	-14.1865	-14.0743	-14.2122
Gene_1372	-12.7536	-12.3987	-11.6806	-12.2565	-11.579	-12.1406
Gene_1373	-15.97	-15.4797	-19.2093	-15.8893	-15.2831	-14.9217
Gene_1374	-10.6766	-10.5386	-10.5426	-10.7411	-10.3389	-10.7371
Gene_1375	-14.8519	-15.6487	-15.6675	-15.6571	-15.0846	-14.9659
Gene_1376	-15.5116	-15.5116	-15.5116	-15.5116	-15.5116	-15.5116
Gene_1377	-12.451	-12.4917	-11.9641	-12.0942	-11.7189	-12.2068
Gene_1378	-16.4235	-16.4235	-16.4235	-16.4235	-16.4235	-16.4235
Gene_1379	-11.1504	-10.6005	-10.4898	-10.7188	-10.7079	-10.7148
Gene_1380	-9.1318	-8.53848	-8.53255	-9.1808	-9.06382	-9.12961
Gene_1381	-10.8389	-10.9982	-10.484	-10.6501	-10.1567	-10.6905
Gene_1382	-16.299	-16.1771	-16.2873	-16.1813	-16.0473	-15.8175
Gene_1383	-15.4295	-15.4295	-15.4295	-15.4296	-15.4296	-15.4295
Gene_1384	-11.9336	-11.8722	-11.578	-11.8922	-11.7112	-11.6419
Gene_1385	-14.6242	-14.0142	-14.3485	-14.4747	-14.1937	-14.379
Gene_1386	-9.5278	-8.94419	-9.14009	-9.19688	-9.04366	-9.05432
Gene_1387	-9.36359	-9.37745	-9.27108	-9.54561	-8.8545	-9.1108
Gene_1388	-10.7603	-9.9298	-10.0021	-10.5984	-9.77487	-9.73072
Gene_1389	-8.51684	-8.75606	-8.16383	-8.63563	-8.65621	-8.63535
Gene_1390	-16.0419	-16.0342	-15.5645	-15.9113	-15.9014	-16.0868
Gene_1391	-15.3632	-15.632	-15.2965	-15.5007	-14.7478	-15.5588
Gene_1392	-12.0006	-11.5939	-11.4035	-11.8147	-11.3107	-11.625
Gene_1393	-8.30187	-8.14949	-7.89044	-8.07857	-7.95355	-7.87661
Gene_1394	-16.2664	-16.2664	-16.2664	-16.2664	-16.2664	-16.2664
Gene_1395	-14.5789	-13.7342	-14.216	-14.0762	-14.0014	-14.2615
Gene_1396	-11.9979	-11.8189	-12.0615	-11.6812	-12.1036	-12.0765
Gene_1397	-14.0798	-13.3991	-13.5625	-14.2188	-13.0906	-13.9389
Gene_1399	-15.0412	-14.6553	-15.0879	-15.2916	-15.2338	-15.2486
Gene_1400	-14.8847	-14.8847	-14.8846	-14.8847	-14.8847	-14.8847
Gene_1401	-14.6097	-14.7038	-14.4957	-14.8368	-14.6697	-14.7796
Gene_1402	-16.2598	-16.1826	-16.4055	-15.7431	-16.1123	-16.0859
Gene_1403	-14.2681	-14.2498	-14.2628	-14.2468	-14.2392	-14.2451
Gene_1404	-18.582	-19.7298	-19.6283	-19.7425	-19.544	-19.47
Gene_1405	-16.3419	-16.3419	-16.3419	-16.3418	-16.3418	-16.3418
Gene_1406	-15.7025	-15.2804	-14.8485	-15.0499	-14.4175	-14.9474
Gene_1407	-13.7708	-13.7445	-13.6991	-13.6882	-13.7355	-13.7596
Gene_1408	-11.6018	-10.9248	-11.2891	-11.5152	-10.8612	-11.0251
Gene_1409	-15.2836	-15.2832	-15.2821	-15.2835	-15.2828	-15.2842
Gene_1410	-11.93	-11.9365	-11.7169	-12.1129	-11.802	-12.279
Gene_1411	-14.4156	-14.4268	-14.3999	-14.4141	-14.3713	-14.3973
Gene_1412	-17.751	-19.4665	-16.8736	-19.4792	-16.4043	-19.2059
Gene_1413	-13.2282	-12.9089	-12.8247	-13.0443	-13.133	-13.1535
Gene_1414	-11.9938	-11.8631	-12.1302	-12.2267	-12.1862	-12.4062
Gene_1415	-9.29327	-9.37273	-8.91678	-9.37565	-8.79902	-9.12749
Gene_1416	-14.2593	-13.5351	-13.8692	-13.8558	-13.4372	-13.8623
Gene_1417	-12.3856	-12.7803	-12.6054	-12.6198	-12.1344	-12.2397
Gene_1418	-10.0034	-10.4674	-10.0211	-10.0891	-10.1102	-9.93703
Gene_1419	-12.6058	-12.7067	-12.6514	-12.6552	-12.6519	-12.6242
Gene_1420	-18.3647	-19.4552	-17.4908	-16.993	-19.2687	-16.3255
Gene_1421	-16.0043	-15.1743	-15.2201	-15.2416	-15.3667	-14.924
Gene_1422	-11.5929	-11.6708	-11.281	-11.5071	-11.0569	-11.1928
Gene_1423	-13.8051	-13.6669	-13.7105	-13.7346	-13.6672	-13.6956
Gene_1424	-11.8516	-12.0434	-11.7455	-12.2951	-12.0543	-11.5232
Gene_1425	-10.1455	-9.9795	-9.80202	-10.2388	-9.89778	-10.2357
Gene_1426	-12.6741	-12.503	-12.4163	-12.6382	-12.2652	-12.8843
Gene_1427	-13.3583	-13.1924	-12.8154	-12.8089	-13.0272	-12.8148
Gene_1428	-14.0665	-13.7257	-13.5571	-13.7487	-13.7826	-13.9402
Gene_1429	-12.7402	-12.8839	-12.4523	-12.5856	-12.3012	-12.5677
Gene_1430	-13.8424	-13.617	-13.4199	-14.3051	-13.4129	-13.635
Gene_1431	-11.8066	-11.8039	-11.685	-11.8575	-11.6524	-11.8945
Gene_1432	-14.0827	-13.9374	-13.8045	-14.0925	-14.2757	-14.17
Gene_1433	-14.0113	-13.1637	-13.4252	-13.2784	-13.4787	-13.5262
Gene_1434	-17.8674	-19.6292	-19.5278	-19.6419	-19.4434	-19.3694
Gene_1435	-13.9298	-13.9167	-13.5922	-13.7854	-13.834	-13.6667
Gene_1436	-16.1242	-16.0781	-15.7584	-15.9426	-15.5894	-15.6907
Gene_1437	-15.3479	-15.504	-15.3377	-15.7277	-15.6619	-15.5438
Gene_1438	-14.052	-13.8171	-14.0876	-13.9864	-13.9646	-13.9077
Gene_1439	-14.2202	-14.4141	-14.0355	-14.5988	-13.8365	-14.0524
Gene_1440	-10.7018	-10.4178	-10.3506	-10.3999	-10.2641	-10.7868
Gene_1441	-12.3148	-11.9843	-12.0862	-12.5812	-12.1087	-12.5266
Gene_1442	-14.1444	-13.9558	-13.5408	-14.1276	-13.8898	-13.8946
